1000 10000
8268 74553 9
99752 99772 5
44822 98955 6
29768 87016 10
5089 7392 9
95429 97795 1
62724 82938 6
3734 71851 6
34254 42346 3
9280 38109 7
56472 75813 2
1389 65384 9
19171 76743 7
71665 81334 1
5159 20583 1
20175 61406 7
37576 49861 8
63801 64951 9
84499 89401 8
66068 92263 10
75835 99101 1
42806 47680 6
14762 86673 5
41378 53663 9
52287 83068 5
38170 59555 9
9001 42007 1
13945 44899 3
47855 94163 6
74504 89355 8
67985 98218 1
98772 98829 9
93084 99696 8
34777 99702 7
62886 82952 4
54359 74367 1
84762 90874 10
35626 71315 3
11137 86569 1
78735 83197 5
89139 90304 5
8395 49047 1
56836 69135 6
27175 59120 6
26068 75234 1
7568 39653 7
51774 69983 3
15948 64786 3
42967 62456 3
85478 97676 2
53412 94335 3
7741 56456 7
31087 41634 7
77140 93441 3
6949 46589 5
76060 76338 9
20586 45056 8
52319 82492 9
30128 32204 2
9634 75482 8
86592 94102 2
54471 59898 1
53912 55146 5
2739 71568 7
70958 96023 6
70131 89604 8
86746 99607 8
56751 95732 9
87458 99261 10
80660 88986 3
82135 97546 3
97184 99821 10
13173 77574 9
53938 92533 5
31455 33434 5
13182 53672 7
26538 96150 7
52798 98557 9
49386 56478 5
16710 51581 7
10930 19443 10
49311 71671 5
13323 64093 5
72011 93860 6
13524 27863 6
90419 98150 3
78846 90536 8
40879 81113 6
1662 50559 9
91720 96731 5
42213 66871 4
17168 26855 9
50394 56007 7
31914 91045 2
3118 19438 8
39733 99223 7
71398 83700 4
44688 77490 9
27893 37884 4
8546 64386 3
48192 98640 7
46334 47951 2
85563 97405 1
54930 83447 1
31679 81943 5
42078 65709 8
80281 90339 10
20475 74041 9
99799 99959 7
98855 99739 3
46519 93727 9
22941 85649 10
32139 83932 8
26363 74603 10
7891 22775 5
90971 96576 3
80256 91171 9
77056 85590 10
24133 27484 6
98789 99562 9
14502 15802 3
16094 41497 7
47209 98006 7
83765 90639 4
49483 55650 5
41493 89321 1
79750 83627 7
38903 99524 6
44691 73815 5
28549 75693 1
56475 57918 7
49994 99011 8
29999 48259 7
4723 40817 4
38743 83656 10
75479 88774 9
84419 98573 5
40666 95918 10
56581 77869 8
95655 96041 4
63287 89064 2
41071 99995 10
18950 62350 6
23804 26441 4
21328 32006 1
52732 90056 9
9487 62110 5
3631 86150 10
97828 99129 8
94758 96804 4
72392 92447 6
23698 43755 1
70806 76425 3
43142 68013 10
9227 16016 6
70524 82202 5
79716 85996 7
61377 65726 3
23730 38699 3
63110 84960 1
66625 72329 3
31446 44242 7
39511 65066 1
16547 33331 5
26695 47365 5
40931 92111 7
15716 18347 10
75567 80096 5
9548 25829 9
20898 89514 9
47405 99411 8
55080 59006 2
53869 77083 3
45898 88169 2
13523 52681 7
27120 67189 4
81399 99113 10
69799 92905 2
19112 78176 7
68738 95935 3
39890 81675 8
95861 96836 9
18875 70137 1
61433 82650 9
1353 48983 8
78518 97490 5
81671 98912 7
86453 88228 10
85592 95082 7
8066 78602 3
3820 84543 2
39203 67297 10
88639 96114 8
8623 27291 2
55715 97989 6
51296 84006 9
90994 93022 8
29711 86415 3
68267 78635 3
95024 97232 7
38245 73587 7
2445 44495 4
6987 23345 9
56142 89024 9
89721 91403 6
2385 87339 10
2685 30288 8
4283 72078 10
36966 50461 7
79377 83938 1
62992 89567 1
87010 95115 6
43962 71050 1
31712 43852 6
73402 87981 1
50228 73886 6
26392 58665 4
65534 96964 9
87108 93582 9
6221 8610 6
57884 60792 2
35203 76400 7
84487 99938 7
10259 61680 7
40546 76258 2
81343 97882 8
53792 66799 7
35324 83261 3
6600 54285 1
48117 53576 9
4937 66692 9
71124 80337 1
81933 85438 3
95383 98951 2
92322 98292 9
91718 93486 9
19452 34941 8
88644 97142 1
72041 87955 1
45305 47005 8
30788 45254 9
94007 97169 3
94194 99282 4
13641 28506 6
47587 93508 9
5552 26181 9
23831 25178 2
99339 99769 2
94698 98517 4
87190 98650 3
70539 76912 10
26352 86065 8
84046 90468 9
23982 87992 10
33051 35480 6
75763 80595 6
72036 88596 10
86440 91370 9
99275 99743 9
62136 85592 5
94835 96118 8
8027 15332 5
95661 99483 1
25818 65075 2
94657 95483 1
27155 90057 9
3957 94792 3
18342 90020 5
17762 76994 4
54300 65821 10
94896 99354 8
48004 58201 7
9546 38384 10
4990 96544 1
55726 86344 3
4630 57754 10
30851 48413 4
2671 27213 5
65353 93701 1
54455 65415 9
52088 66321 4
86294 93291 3
27911 31412 4
38522 92964 9
43739 53206 6
11068 32045 7
73116 77069 9
84207 99672 2
66103 99369 3
83173 91418 3
20999 72045 10
65807 82393 7
16136 87906 9
36056 55882 8
51508 62970 9
18886 30973 5
25875 38197 6
29411 43145 9
7388 34014 3
10594 87895 3
65037 85667 2
41761 90571 1
54920 90647 3
50553 89876 4
25779 52588 5
35803 96427 8
42423 92963 7
77189 81066 3
68181 91100 10
83013 90340 6
90855 98532 6
71419 76579 2
54748 96184 9
75143 91991 6
50611 54902 4
5729 95829 7
46582 81833 1
22280 93442 9
3442 59167 5
87627 89256 4
22022 86456 9
86914 95942 1
41498 66786 3
30556 30647 4
42079 95596 8
42509 96122 2
84005 86870 8
98626 99615 8
12053 84450 8
93782 98627 9
38019 73646 4
10001 65592 10
53072 55359 5
85473 96542 3
70519 82063 5
27579 82455 10
26291 31464 1
32476 79396 10
333 22200 10
46821 61661 4
12027 58854 7
86067 95150 6
32976 87668 10
50686 89779 4
12 56685 6
94672 96753 5
28600 37038 7
74211 81714 9
39796 67939 7
33002 39229 5
73434 93137 2
46366 69209 1
99815 99957 1
32858 40960 10
32285 72318 3
79417 83273 4
19068 25630 5
90207 97326 2
94542 98069 8
54320 65154 10
44666 44758 7
87490 99686 7
93264 94123 5
40861 73760 1
67284 82952 1
9030 96459 3
20607 90394 5
85848 94255 5
50061 83823 4
62444 83816 10
70661 87658 8
96953 99112 9
18343 99992 6
17094 61730 1
57835 70117 10
784 47684 7
78167 85063 3
61111 99812 1
5769 66997 2
68188 76891 4
71825 80825 5
32121 99684 1
74073 91672 2
15124 90502 9
20464 86052 6
47007 72518 4
5686 80719 6
34040 83002 4
65009 72742 10
70126 88439 8
6003 32879 6
45120 69499 4
14141 18742 8
34725 82400 4
43375 53127 1
76491 90660 4
1726 33446 7
44676 75826 10
26305 37704 9
40553 78440 4
119 2588 10
63689 94062 7
10395 41371 2
17968 63583 8
64538 75178 6
88516 94360 3
51695 69755 9
31349 77131 6
56011 75515 6
99699 99999 6
31975 72634 8
78142 85532 10
46270 48514 2
64476 75537 4
44467 60442 5
30810 91991 6
68197 97714 3
73707 75226 3
25904 81689 6
77266 77384 2
890 16241 3
59579 77780 7
4408 78523 7
65841 95129 3
53000 72240 3
58520 77925 4
91134 98427 5
6003 83195 1
52336 73003 2
71270 81220 2
93287 98530 7
63865 81927 2
2957 37684 10
45234 91714 9
84851 96004 6
51337 68966 10
98105 99072 2
55299 81134 1
24675 27065 3
5629 43572 7
573 81658 8
18290 63958 4
42548 64390 1
94070 98728 4
72710 91044 7
94818 94894 10
89773 90853 6
55261 96093 2
90940 97514 4
47657 96723 1
39355 53747 9
19017 82448 10
87273 98669 9
92144 94244 1
78294 88404 2
75843 90262 10
24966 78856 1
50502 68988 9
94339 99968 5
51932 53044 5
5495 30405 2
25731 33351 9
81610 88305 6
13394 86368 5
