1000 1000
A 1023 85
B 531 530
Q 573 108
A 576 1667
B 272 273
Q 287 790
A 497 1579
B 1916 1917
Q 474 146
A 750 1880
B 430 431
Q 246 780
A 195 1151
B 1880 1879
Q 242 256
A 384 1415
B 962 963
Q 1762 469
A 1036 107
B 1036 1035
Q 378 1833
A 778 1900
B 548 549
Q 108 1019
A 1063 127
B 176 175
Q 1454 1478
A 1388 373
B 172 171
Q 1168 1541
A 1770 655
B 851 852
Q 1514 957
A 532 1623
B 870 871
Q 1234 1246
A 635 1714
B 603 602
Q 1596 417
A 1158 199
B 1321 1322
Q 266 1622
A 957 1973
B 497 498
Q 1099 1111
A 657 1771
B 5 6
Q 392 549
A 674 1816
B 1905 1906
Q 1696 1662
A 1300 340
B 1300 1301
Q 430 1561
A 1651 560
B 327 328
Q 77 409
A 1862 724
B 5 4
Q 6 392
A 1058 121
B 269 268
Q 1967 1288
A 214 1184
B 1255 1254
Q 150 151
A 396 1435
B 395 396
Q 220 241
A 1444 398
B 1561 1560
Q 549 466
A 1183 213
B 1859 1858
Q 241 1322
A 681 1835
B 1595 1594
Q 1763 1818
A 1691 604
B 903 904
Q 1234 395
A 1903 790
B 527 526
Q 287 809
A 1789 670
B 1117 1116
Q 1981 1498
A 34 1003
B 896 895
Q 610 474
A 115 1050
B 334 333
Q 1528 1489
A 1846 691
B 199 200
Q 123 1084
A 374 1391
B 1651 1650
Q 1071 1605
A 1838 683
B 749 750
Q 688 683
A 1759 652
B 790 789
Q 543 1582
A 1687 601
B 852 853
Q 1214 1042
A 1946 887
B 1667 1668
Q 168 147
A 1849 698
B 1623 1622
Q 789 778
A 1573 494
B 1978 1979
Q 904 548
A 815 1912
B 1737 1738
Q 1083 1885
A 1423 390
B 1517 1518
Q 873 291
A 1146 192
B 1123 1122
Q 1506 1669
A 1901 783
B 979 978
Q 1019 637
A 1904 797
B 1320 1321
Q 430 410
A 342 1304
B 415 416
Q 327 105
A 1620 529
B 1905 1904
Q 301 1116
A 493 1571
B 536 535
Q 635 1740
A 1453 404
B 1565 1564
Q 1403 817
A 928 1963
B 1058 1059
Q 818 723
A 1619 528
B 985 984
Q 996 1457
A 733 1871
B 1663 1662
Q 789 107
A 1913 817
B 1968 1969
Q 315 688
A 457 1525
B 214 213
Q 1043 958
A 1825 678
B 210 211
Q 307 267
A 808 1909
B 1289 1290
Q 946 927
A 659 1774
B 1543 1544
Q 1963 1751
A 1585 504
B 1883 1882
Q 153 1448
A 967 1982
B 117 118
Q 820 1365
A 268 1230
B 1299 1298
Q 1311 1058
A 70 1018
B 160 159
Q 1299 599
A 1076 131
B 1571 1572
Q 1934 1937
A 225 1194
B 1988 1989
Q 1569 1407
A 1549 476
B 530 529
Q 1240 1396
A 1348 352
B 416 417
Q 1653 98
A 989 1995
B 1244 1243
Q 327 292
A 1507 442
B 1949 1950
Q 789 1403
A 884 1942
B 1453 1454
Q 1126 636
A 551 1645
B 1660 1659
Q 1400 1655
A 349 1338
B 1435 1434
Q 1966 725
A 1793 672
B 1834 1835
Q 854 853
A 571 1661
B 88 89
Q 1988 360
A 1664 574
B 1904 1903
Q 215 1946
A 1647 552
B 1419 1420
Q 337 338
A 1256 294
B 1095 1094
Q 1244 716
A 541 1640
B 389 388
Q 1467 1488
A 1729 643
B 600 601
Q 1727 687
A 1668 577
B 866 865
Q 1780 1815
A 1591 508
B 1021 1020
Q 1352 360
A 1466 414
B 1187 1186
Q 1643 421
A 673 1794
B 677 676
Q 1247 1251
A 1091 143
B 1549 1550
Q 756 1127
A 1921 847
B 1975 1974
Q 1617 531
A 856 1927
B 1849 1850
Q 1023 1283
A 1966 934
B 1628 1629
Q 1221 1435
A 1278 326
B 1482 1481
Q 318 471
A 1989 980
B 1022 1023
Q 1215 1626
A 1785 668
B 1157 1158
Q 1355 1322
A 1878 749
B 1278 1279
Q 1141 359
A 1007 40
B 1973 1974
Q 1575 1688
A 1694 606
B 1912 1913
Q 1420 1422
A 479 1555
B 1778 1779
Q 1595 58
A 357 1363
B 902 903
Q 292 871
A 188 1135
B 741 740
Q 1992 1989
A 1274 319
B 383 382
Q 1826 1809
A 1457 407
B 612 613
Q 1876 552
A 369 1385
B 1283 1284
Q 1158 1914
A 191 1144
B 1817 1816
Q 1775 1158
A 116 1052
B 987 988
Q 64 1798
A 1085 139
B 761 760
Q 567 566
A 667 1783
B 979 980
Q 759 545
A 1958 916
B 1681 1682
Q 1668 497
A 1271 312
B 1690 1689
Q 1255 1227
A 1515 449
B 442 443
Q 1046 349
A 1202 232
B 1661 1660
Q 918 1000
A 578 1671
B 703 702
Q 1135 1158
A 945 1968
B 50 49
Q 906 1824
A 176 1122
B 135 134
Q 1059 266
A 717 1859
B 1619 1620
Q 1728 432
A 365 1381
B 1785 1786
Q 235 219
A 426 1484
B 1574 1573
Q 1786 108
A 325 1277
B 961 962
Q 392 395
A 1713 634
B 380 381
Q 912 1944
A 1386 371
B 710 709
Q 1331 1334
A 1830 679
B 194 195
Q 1242 1234
A 1706 613
B 1446 1447
Q 1202 1188
A 1180 206
B 503 504
Q 640 1145
A 754 1882
B 778 777
Q 1442 583
A 1851 701
B 388 387
Q 539 797
A 1263 300
B 354 355
Q 407 904
A 775 1896
B 1549 1548
Q 474 1367
A 1606 523
B 1699 1698
Q 790 678
A 1699 609
B 399 400
Q 740 1814
A 1474 417
B 190 191
Q 606 608
A 136 1081
B 1799 1800
Q 881 1283
A 1113 166
B 188 189
Q 1762 1035
A 1996 990
B 666 665
Q 1712 1725
A 306 1267
B 1570 1571
Q 1415 1532
A 1509 445
B 1691 1692
Q 603 1398
A 525 1610
B 402 401
Q 1069 1342
A 1730 644
B 1129 1130
Q 715 1286
A 148 1097
B 412 413
Q 1123 1134
A 1416 385
B 1887 1886
Q 373 366
A 1043 110
B 686 687
Q 761 1737
A 180 1125
B 358 357
Q 1816 1809
A 1863 726
B 847 846
Q 832 1158
A 1287 332
B 732 731
Q 716 653
A 402 1450
B 1554 1555
Q 1891 1924
A 1223 264
B 263 262
Q 493 1001
A 226 1195
B 1038 1039
Q 1638 1639
A 1407 381
B 611 610
Q 1434 1167
A 1971 953
B 348 347
Q 305 687
A 1683 595
B 1052 1053
Q 1518 209
A 63 1014
B 1074 1075
Q 855 1780
A 501 1582
B 561 560
Q 1573 216
A 1107 161
B 1025 1026
Q 159 149
A 1764 654
B 436 435
Q 1560 1561
A 786 1902
B 656 657
Q 262 1704
A 1697 607
B 1683 1682
Q 1157 887
A 1295 336
B 449 448
Q 957 1738
A 1309 343
B 159 158
Q 297 1668
A 327 1282
B 547 548
Q 1403 1352
A 1513 447
B 1694 1693
Q 352 813
A 1079 134
B 748 749
Q 1576 1589
A 1608 524
B 497 496
Q 778 1129
A 416 1471
B 1585 1584
Q 1803 1802
A 218 1189
B 1679 1680
Q 1935 1397
A 1163 201
B 993 992
Q 1878 238
A 1991 983
B 246 247
Q 1102 865
A 1442 397
B 1193 1194
Q 677 1594
A 1211 249
B 1869 1870
Q 1650 801
A 197 1154
B 958 959
Q 819 1655
A 1464 411
B 72 73
Q 255 643
A 288 1245
B 1184 1183
Q 423 1255
A 1961 925
B 1648 1647
Q 77 855
A 598 1685
B 864 865
Q 1554 1553
A 463 1532
B 411 412
Q 158 204
A 1302 341
B 868 867
Q 19 268
A 1298 338
B 604 605
Q 1941 901
A 146 1094
B 1118 1117
Q 972 969
A 538 1638
B 1609 1608
Q 1322 1377
A 138 1084
B 1309 1308
Q 1962 779
A 1032 100
B 525 524
Q 951 1238
A 1314 346
B 533 532
Q 961 1243
A 590 1680
B 9 10
Q 1319 1680
A 1724 639
B 1170 1169
Q 1845 904
A 1459 409
B 1644 1645
Q 1867 101
A 246 1209
B 448 447
Q 745 121
A 1103 156
B 1195 1194
Q 1524 1521
A 1821 677
B 369 370
Q 1233 72
A 1897 776
B 1714 1713
Q 334 336
A 368 1384
B 143 144
Q 1226 1128
A 94 1029
B 863 862
Q 1883 1225
A 709 1854
B 1432 1433
Q 1292 1572
A 1717 637
B 705 704
Q 1816 1403
A 591 1681
B 1718 1717
Q 22 709
A 1583 502
B 1209 1208
Q 643 639
A 696 1848
B 1144 1143
Q 1478 1753
A 684 1840
B 1182 1181
Q 790 226
A 1009 44
B 936 935
Q 1738 207
A 466 1536
B 1995 1994
Q 1312 790
A 1964 929
B 1065 1064
Q 1963 316
A 1776 663
B 1262 1261
Q 233 790
A 348 1330
B 1384 1385
Q 591 575
A 968 1983
B 1881 1882
Q 1490 1495
A 921 1960
B 1954 1953
Q 833 1001
A 1929 866
B 415 414
Q 1862 1527
A 1111 164
B 1893 1892
Q 1313 1320
A 840 1919
B 783 782
Q 1244 224
A 1215 256
B 1137 1136
Q 1411 172
A 1259 297
B 1030 1029
Q 1579 1055
A 1978 962
B 776 777
Q 853 1409
A 1925 854
B 1784 1783
Q 1176 928
A 1099 150
B 1256 1257
Q 1346 677
A 158 1105
B 1763 1764
Q 794 1448
A 1590 507
B 1583 1582
Q 1361 1446
A 1477 421
B 1135 1136
Q 147 158
A 766 1892
B 1771 1770
Q 577 600
A 92 1027
B 494 495
Q 500 502
A 489 1568
B 329 330
Q 797 1882
A 1939 882
B 1450 1449
Q 666 1590
A 773 1895
B 990 991
Q 1905 96
A 30 1002
B 297 296
Q 1024 1621
A 1747 648
B 1952 1951
Q 297 1818
A 1916 828
B 341 342
Q 1643 1644
A 1016 66
B 1149 1150
Q 191 1706
A 562 1653
B 1387 1388
Q 1783 127
A 1936 876
B 254 255
Q 1943 484
A 940 1967
B 327 326
Q 1000 1205
A 1480 423
B 596 595
Q 30 1971
A 364 1378
B 1919 1920
Q 1759 1840
A 608 1698
B 1535 1536
Q 134 118
A 1642 545
B 70 69
Q 871 166
A 93 1028
B 1858 1857
Q 1943 474
A 1275 320
B 493 494
Q 1722 442
A 1738 646
B 130 131
Q 1298 29
A 435 1504
B 385 384
Q 114 978
A 356 1358
B 1112 1111
Q 1471 1170
A 651 1758
B 1314 1315
Q 1786 1699
A 700 1850
B 335 336
Q 1303 244
A 1920 844
B 1923 1922
Q 1427 1384
A 1394 376
B 992 991
Q 1476 1457
A 1972 954
B 1474 1473
Q 985 1943
A 367 1382
B 1976 1975
Q 387 1187
A 1847 695
B 1998 1999
Q 776 1267
A 315 1272
B 92 93
Q 304 441
A 1650 559
B 801 800
Q 300 297
A 751 1881
B 1893 1894
Q 1409 718
A 1483 425
B 1532 1531
Q 121 1880
A 1261 299
B 462 463
Q 303 546
A 605 1692
B 592 593
Q 241 263
A 1772 658
B 1459 1460
Q 1263 1544
A 293 1254
B 795 796
Q 170 753
A 1429 393
B 529 528
Q 176 1697
A 1291 334
B 409 408
Q 1526 935
A 1720 638
B 92 91
Q 796 1205
A 995 1998
B 610 609
Q 1694 1700
A 1020 76
B 1326 1327
Q 1254 1994
A 1508 444
B 395 394
Q 1342 904
A 718 1860
B 1813 1814
Q 1421 656
A 1592 509
B 950 951
Q 1558 1560
A 1035 105
B 773 772
Q 468 297
A 1491 428
B 1802 1801
Q 1998 1995
A 261 1220
B 1024 1025
Q 69 1342
A 276 1235
B 1043 1044
Q 894 498
A 1055 119
B 419 418
Q 1474 754
A 1957 914
B 1791 1792
Q 1868 133
A 1448 400
