4
25000 24999
1023 8143 1806570
16276 19118 -1628056
1106 3562 439167
4855 19539 -872205
17036 21981 553367
7120 12437 -317002
188 920 491649
20383 22167 1100562
561 8778 -316972
7888 11926 348559
53 88 -1387455
15826 23483 -194663
4142 4274 1469176
79 13743 -410065
171 197 775195
2021 2405 -493741
1653 1689 273744
728 13367 -1068133
13846 22927 -129902
9181 15485 1418732
774 3206 910614
3363 18083 569449
6408 8833 437967
4882 7443 -1229625
2651 3087 -251775
2282 20467 1366551
159 1351 -575401
772 12591 -140744
13102 14092 -730171
3816 4347 801076
2509 4624 -328313
4847 6341 242403
1066 6761 214926
1724 9097 -1291259
2792 16960 400041
699 1076 554168
308 995 -382371
17387 17411 383206
5307 5520 666849
9024 10277 -184355
3760 4619 -95629
405 2860 -1202310
7082 16999 -374914
10132 11507 1568404
3015 11499 -236741
11075 21236 -630705
6806 14668 1234596
24 23694 641230
1091 4687 -582817
8125 19199 185124
22721 24112 595265
10316 10751 -122114
962 21142 62110
20182 20329 113876
973 7142 -1028657
2066 9057 -483920
164 8668 921818
1992 2217 840742
2574 11457 -444181
10791 22372 889196
2991 4866 -1036931
16775 20673 143878
11319 22561 1760883
7817 8853 -192867
2737 22645 626820
2613 4878 -301784
3481 15267 943210
4730 10907 250918
7055 18414 -708624
243 18565 -326617
13852 15089 -115333
7 181 521157
7967 9986 112791
5849 6322 18637
15170 18843 -391883
5680 10575 -504718
8770 9382 141938
1324 2431 -759164
13902 15682 -159169
11000 19396 -342621
3359 7603 -219493
5378 12736 -830623
5766 8321 845785
1657 7902 211127
8845 19650 -196598
9528 16677 -987702
219 729 376760
772 1785 -383301
6841 17273 -1141716
20052 22191 -81884
14012 22909 1618618
3322 11766 702552
189 9815 -520696
15551 23308 662247
1364 8830 623522
276 11231 -1030942
6465 13458 -760379
1222 2250 -20404
309 19324 -824608
21873 23381 -499274
12518 21969 641530
3675 4494 1573047
5704 14373 -1499924
7310 20593 -339229
9466 14334 -36035
12847 13685 -872519
8610 9471 835032
9060 11590 205066
2738 3491 -461611
5961 19373 -74315
3710 20536 37176
6421 7631 673736
5465 8984 684253
8483 22902 307369
320 13689 -103280
849 4403 -512769
2187 19178 -255744
104 10468 1163943
13393 24750 248972
3408 10498 -952952
8097 20028 -310406
2202 18386 673883
9833 11793 -187624
4933 22194 -687593
13807 22300 -9388
2725 3573 565073
8848 22251 -10397
15609 23273 955765
548 1662 -737125
10331 11662 1487959
15420 20144 233236
4415 7149 -1343947
341 1975 383634
5766 14973 -261507
2896 8443 1659341
8185 12472 -860629
243 6089 479595
4162 8305 953726
329 1017 -1554521
8093 16761 172002
4585 8665 252826
5814 14240 -289425
3910 16209 976771
9393 12628 1421049
1453 2962 509571
3683 7611 -1348530
135 218 -117049
261 281 567148
2993 5168 449265
870 5319 -209664
3554 5930 361890
75 8770 400906
6248 9789 53216
2766 20125 -208843
3978 6012 179215
2996 22273 -1179542
6234 12697 154678
528 4056 -1320825
1041 1740 107159
1251 5210 -1588643
7869 8533 -348047
1605 13329 653142
16517 23162 816249
10422 23231 573288
7260 11848 487587
754 777 190058
877 2813 -920786
12955 22254 1863673
6087 15276 -117360
2713 4882 680833
8035 12333 -1376754
455 2272 -809642
9719 23506 -109366
19198 24617 -1337806
4 10 -447143
11845 14376 -1044288
5311 20443 -1208865
8585 8643 -311745
2866 3145 -631387
12256 16134 -1524229
3714 8428 655250
9324 9621 1294817
13170 24473 1132592
740 12707 -352510
6174 11015 -258563
7404 10473 119879
55 826 83945
15330 23928 134267
11246 12952 -1058264
8512 21226 -127747
9232 10021 -877819
7756 14549 -958549
7722 8510 -206751
9178 10797 775169
2273 10305 668816
9179 10257 -173824
2857 4614 -51567
1883 3578 779380
9305 10004 -1217587
11735 18279 -743868
2385 7767 1370481
971 5122 151318
11689 18380 729967
13458 23154 801234
3255 4136 -842817
10827 19245 338455
22261 22864 -680896
5520 6932 905338
4339 21927 -72022
2024 9228 50055
3199 16243 -155526
15420 17229 1514485
322 850 -1707573
7329 17180 184736
4194 5595 1053542
5786 6390 -424503
23152 24461 146039
5848 13808 -401125
8067 10528 -43945
1957 5181 414170
271 2699 -1604355
1004 1939 290916
1213 3456 572757
585 8453 -662337
11893 24205 -1864097
7129 10499 -56137
8037 10817 -749311
442 22913 88039
3460 9502 -767213
6817 12581 -539201
2930 14521 -289910
2896 8303 579642
6230 19037 -350655
12200 13477 -721602
19132 22895 99986
8992 24342 202458
2747 24379 -951135
19332 24985 395155
16340 22870 324421
17806 18132 608822
13068 19774 -800813
1805 2332 263714
11987 19855 1048381
275 2014 823057
8669 9596 1160972
3597 7718 784499
12390 15694 -51670
5678 24764 512525
8614 22062 128857
14048 19345 1103679
1030 1366 288746
2064 2828 229555
3549 4493 1235267
6931 7931 90994
5278 22026 685637
7418 11203 -381714
16190 22925 1298718
2417 2968 641304
1380 11438 170106
1014 16332 486065
1641 2357 65479
2498 12281 201224
888 6241 750759
4480 4933 -31919
140 9559 347252
2280 18250 -1917175
3547 20690 -782280
3952 6694 640258
7 22813 -1074721
3181 12307 -276242
20131 20828 -605006
285 23127 488302
21507 24254 -1167684
196 2681 143258
3737 11919 507831
2383 4047 550464
1931 8877 707390
2619 24178 -1828600
13480 15305 -703607
3557 13420 -896936
7144 20596 345810
6208 10516 1050067
12219 13710 -1806804
14211 15312 -1445114
418 909 -750922
8779 14628 278582
14409 14651 -409137
4464 13978 384198
1101 19328 -557506
1805 3911 866816
6807 13416 274570
1448 2289 417025
2112 9945 881614
1003 1668 688790
17225 20140 1305673
5419 7029 1101717
5523 9332 833811
1341 7400 318041
22461 23193 -149638
13875 15298 1311962
4747 5203 770709
8044 20631 -1961251
775 13496 -230741
4777 21851 -224640
2360 3981 -475319
1605 2399 -232907
15615 17920 -1099944
2432 6198 437084
3068 11553 116249
9076 24215 -257389
9737 21887 222267
7146 12583 40321
638 5530 -343924
203 856 693055
2467 2836 146894
7020 21382 -730263
10514 14890 -532918
185 2774 -1782220
148 2605 -1082210
4518 18569 -308357
3221 8500 244524
4558 6873 221005
8354 19789 -781025
13884 16395 559339
23888 24816 -1096661
11331 13624 -84950
14883 22127 1474423
9597 16270 1368
1104 3297 149139
2934 3266 -1380644
4241 22730 522446
10601 12114 -876047
2164 6180 732640
1238 18576 761037
195 2161 -1490302
918 2464 -1102366
13901 15236 725868
13296 21995 76287
1239 7095 654738
6842 9891 -855341
1772 3646 -120601
9999 20879 660665
1015 12743 146584
249 21715 193692
1239 5009 1605121
893 12000 -1354907
15054 16027 597107
15582 23938 1027476
4700 5920 -89925
4944 9083 -1322434
14270 21975 -831118
1204 1272 -914739
4610 4708 743126
4052 5754 -218619
4934 7960 -1301183
2175 3538 -172283
84 89 -643987
2325 7923 220053
1520 3269 15280
3776 5712 150352
10183 18819 13199
6448 14311 139374
10322 19140 -472281
3069 16081 696526
8752 15269 1060797
5827 18423 396723
442 489 1191420
8488 18242 1190248
10419 14388 -78895
8159 24349 979437
10358 19179 793349
1711 6981 -548322
1906 3829 159010
8499 20270 389040
10025 11170 644907
686 7815 279423
8823 16463 -66836
2903 18186 605171
3845 23010 -28719
11774 16384 -434345
744 934 -348935
2122 4290 -1105621
945 2793 284233
1175 7547 -1144612
6024 21544 1798780
3597 13570 1220445
17404 22483 -1468830
1650 5207 -649980
1348 20646 -716931
1511 24829 -106251
12331 15082 972956
4650 13638 -906268
599 17979 1120361
558 20992 184510
8094 11613 1590497
1496 2263 -69555
4313 17327 -628583
1252 6820 -855929
6527 19069 1821650
3969 13071 -619334
13183 21267 1258695
4075 5775 -880169
5610 15222 -163249
4549 14861 -372664
8062 14420 -301543
3925 4896 -1719856
17 1376 -1411301
11575 13863 149663
6569 22554 169749
10857 13075 1291791
1054 3197 1078313
3616 22906 1222835
1112 2299 744264
6748 18601 -3662
2610 16578 -619442
8514 24413 1078791
11776 19167 1068651
369 3845 -69106
9728 16364 186361
1697 4581 803708
1768 23371 -15327
141 7893 1843127
4421 6943 574685
9865 10881 954760
1549 1761 757626
13626 18275 -512667
23117 23301 571187
15376 18295 -582216
220 400 -80762
2328 20572 412034
9972 15678 -1321353
251 607 1679008
1273 16709 1151037
3323 22921 531490
3159 16601 -513937
12007 19897 -488653
5071 5837 1204792
2062 5656 -51614
11531 12724 66413
2554 11235 -138241
24 28 1636276
15163 15578 972489
8548 15567 -1166472
15498 18171 657663
564 1927 -321740
2643 21905 1119443
4056 7975 351645
15459 21870 510228
2614 6346 630705
15963 16358 -549847
9510 10857 -932085
772 969 259469
1844 5060 140827
9695 17058 210645
628 19603 263865
19320 19398 720450
11744 19675 -637401
11053 11463 -364654
7722 16143 506687
6415 10788 757608
6307 22285 1696211
5823 23152 -236757
12081 12141 -349527
5347 6609 -606958
5405 15083 1095515
250 1706 -117702
5140 16090 -837732
1590 2595 -1896295
1712 11256 -866826
7159 22992 -871193
1687 11587 -296653
911 4966 -191250
14059 16396 460298
2038 10783 -860943
5488 10650 -502374
734 976 -1502607
1694 2839 -546880
13226 15464 -6674
351 1714 -308493
84 4008 -696242
31 1473 -900467
4975 16958 -971004
18128 20746 224120
7577 24153 -1396482
480 1001 -553086
702 3989 105427
3948 21819 -525345
7920 9412 -1542103
6404 18190 -924724
721 4454 1156863
37 385 -331588
9353 17514 -546529
5221 8266 -64648
5663 14452 -1243107
43 12841 -196880
21680 23688 755800
3893 8114 -1009120
7442 20289 963955
225 692 -1270625
11058 20742 632226
45 235 -25899
4278 6725 105796
191 1005 1182590
17483 20347 572801
2597 4416 653128
1636 3584 -605799
2154 7897 1017269
12893 18274 623173
1158 6819 -1744266
12167 12357 949897
10716 13364 358975
1304 5024 -1092976
3278 3895 -1459621
9448 17890 503983
1191 1443 703802
2831 4824 -416405
14960 24572 1339127
976 4834 135951
3176 11476 934295
2754 7510 539118
972 1839 -317973
1417 2158 -953740
518 1294 1369564
413 15684 -65254
10204 10861 336133
3441 8938 -780514
18575 22334 156240
16078 20326 1082085
3566 12470 496083
10276 12395 616961
10504 11331 624943
3275 8249 832017
7369 23916 -636589
7436 21706 515346
3428 4863 915262
2222 3021 -486115
406 812 454259
10839 21501 1237334
663 3320 -244192
13738 17043 -92966
762 4471 1083059
15344 23952 76686
17449 20355 137397
12662 18640 718291
139 6425 -779391
10946 12770 317604
3705 23226 408608
17716 17726 -495945
409 4669 -1425746
9793 21685 -1574426
575 10417 -599323
5704 10497 -504971
702 4801 14996
2 38 -809531
15059 23686 428651
40 230 -273009
7810 17073 1571581
6386 6649 1309416
8060 18121 174099
4445 15051 499958
6923 15588 -790783
2009 9954 126009
654 14227 550566
5118 9916 24627
15462 22356 -183845
1458 8039 -362441
13558 20478 1515146
6635 15368 -9920
3556 3744 276363
3270 5256 776797
8700 16538 32648
3196 13864 -913290
5203 18851 762506
13730 24058 1392997
560 2276 431890
16803 17311 -446593
3393 6696 186847
878 22379 376036
4803 9358 153036
10095 18019 185704
2532 15963 1173239
2112 7841 641215
13131 21117 -263605
496 5707 682849
3930 7979 821282
14722 20983 -23645
11829 15948 459014
3834 7143 842943
8378 21477 1416073
915 1274 186369
3456 4172 882770
10014 18840 -394155
1683 24029 616819
5604 17063 -904887
3148 3288 172088
1263 4357 -547977
110 518 73209
4175 6478 297579
3113 10289 -642976
15936 21872 -17621
7130 10514 -631555
2322 13284 181611
3725 10331 -293182
260 789 706533
1313 5576 -1628698
3920 4461 25774
12193 20956 -610752
4580 24699 -924867
3012 22783 -778493
2551 6414 407518
5489 5808 97296
5438 10826 -637068
1358 10615 1126656
1889 2704 129976
573 15866 426174
5198 16079 -972235
3760 21334 481694
24 120 313004
8227 11941 252791
13510 15094 386434
405 671 -10779
2069 3117 -828698
706 905 1483822
5331 18284 -1256669
7538 8571 106636
17164 24092 -1157734
6443 11416 -1252928
4046 5832 655149
10440 12929 524836
9698 17950 -219508
23 160 621082
1356 14763 -168182
4032 4510 689180
4892 21536 -1261447
23335 24070 1648973
2203 21623 116942
2662 3994 251814
5320 15976 -948488
56 4549 -717159
6965 22255 -931330
6828 11609 -1137916
402 5162 597188
19303 20518 -1675856
13961 20805 1498829
253 22557 -437862
1437 3176 -1471469
7261 15908 1061609
2622 4788 206833
2329 5474 -1266822
8910 16877 -619345
1184 10557 1482015
410 2171 1350359
1572 3246 -551959
15255 21763 -890256
4000 20428 -1095835
182 1000 1382493
4157 10203 -1024784
874 1314 -264518
9328 12725 -121532
594 2916 88138
2510 4071 330406
127 21838 231755
5142 24247 103588
14188 15804 -675088
4057 4243 415654
6269 14613 594160
219 5526 575043
9814 17770 -283882
15254 23836 694045
31 14716 -171372
11275 12712 1471424
14542 22781 -892792
1943 2673 -60890
2573 2834 -507127
16136 22755 -502408
9595 9843 49781
1395 14589 -1036388
10193 20733 1288175
6934 21913 636
3932 4438 140992
4175 11230 -442957
2034 2788 -244989
16362 22891 164542
8145 13098 -214181
6271 9018 1411668
11017 11921 -386021
1502 1624 1295330
3778 5684 434840
855 24077 -597202
5398 9265 -21202
2747 5858 -1428680
13078 21401 718183
10552 12491 -563240
3518 6687 -830563
7052 9845 60906
751 10684 186403
14402 21992 1410352
482 9272 -601550
17821 22229 446922
2 574 -225386
451 3460 239546
19055 24892 962339
174 261 -461560
1106 1358 -88718
8096 13285 -1625527
143 2192 -647207
7409 8126 -593531
2445 21460 -225744
14604 22714 165624
563 9475 144285
1702 7638 517330
11982 14634 -1553853
3552 16567 -1736668
21244 21248 1338231
5515 14128 528944
1721 19364 105433
8555 10395 -674581
15372 21960 1760524
3182 16185 646369
13522 23271 498097
6215 22638 201839
3510 12588 463984
20640 20863 -284533
6095 6339 1364513
3044 8506 1412405
1138 1187 -1299655
8330 12417 -371644
14687 19422 -569870
3825 17213 -209872
19373 22284 -95738
1095 16830 -755382
3054 12104 1048422
1536 8996 723990
4164 23428 -1641053
2891 11290 518511
827 3366 1033916
2611 3703 1027374
1748 9450 52855
1313 3260 -82427
10984 13479 -91681
12718 13896 267437
6641 19729 -1289234
8043 19174 -467874
6641 7590 -1275071
1041 16141 587544
3856 4805 -46239
17574 18211 287214
762 4090 1183757
1983 21519 -228566
13175 15140 40420
1446 1793 -177082
6180 8215 -1233899
3411 19325 1437221
15751 19450 550204
16261 21332 -862168
3853 8270 624913
1186 4406 -743589
12396 24295 642296
5796 10980 1219893
1857 13953 1304591
241 6003 -5489
18911 22163 417636
22214 24813 1308654
625 16211 -653884
14129 20802 887946
1617 7913 -1729201
5711 12165 620502
4568 11740 -255591
262 381 749602
1582 5512 -919017
4054 14302 -1482036
27 225 175534
15635 20456 -196371
767 6500 -669657
17563 23343 -732102
17086 19544 -389442
11593 15282 1535386
3538 23635 -1126400
6084 22616 523693
9829 23894 359311
13080 15137 -1052629
234 2211 -418380
1632 19165 -730
854 20628 -1356297
2597 3403 785200
9486 10767 -1158778
5092 7041 -292142
939 3545 -120849
518 597 322191
4535 7612 -395313
984 15698 -37815
168 708 -916667
849 1533 -177833
9630 16570 -1628933
775 5606 -1178036
3610 22995 1302878
400 4691 904749
15148 21107 1074563
529 1684 14506
931 6331 -598143
9128 9393 -56721
4251 7605 828296
4161 16666 1691267
1478 9142 -144457
10000 17996 278009
2365 23734 -557636
2206 11346 1889107
3929 5815 570056
11366 11522 351053
265 1644 1675797
736 3380 -648866
215 932 158240
11967 17477 743992
19111 20683 -110692
51 19096 -933385
13484 19355 1264982
4097 21946 577703
5307 7950 1219273
150 1667 -1370652
3412 7064 -1406931
1779 23922 1201633
367 2871 -1147520
6018 23633 -269204
6523 9261 -233255
2024 11073 833404
14598 15259 159604
11579 12189 269599
3034 18538 -497340
3799 24332 788134
830 1105 3514
1198 16678 583799
194 10698 446413
12224 12769 -172730
7569 11058 625497
3309 3737 -498252
11802 22204 -426081
7583 14182 -1262652
4792 7588 1348848
4033 16114 -813710
5884 12751 -183348
5850 15842 -583481
114 3729 938808
1446 11669 16771
14308 23703 525056
6248 17939 726831
1431 3557 1026360
11488 21643 115224
6556 23547 330071
6712 10995 557103
6005 9291 691937
7451 15266 -1600388
2220 7290 -1686345
2089 6358 191921
1472 1945 -555879
9067 18245 184441
20157 23092 195848
6247 24840 -136027
9166 16248 729146
1725 19246 1406876
4244 23838 395723
2071 11345 -991556
186 1993 -110240
1012 1233 1217792
15599 21680 303397
13325 22080 966488
11498 21609 1496381
5403 6596 -736057
618 10602 -258690
7560 12253 1458886
49 262 209816
3804 6616 -1582365
10991 19794 -429804
582 16995 956025
10197 12095 -548947
5653 9396 -269230
8229 19875 -627254
1917 4495 -904141
8568 10177 743858
7112 9159 572582
12012 13325 -488625
794 988 -1808783
2869 17211 116783
8509 16476 278195
1144 1923 -242562
9183 23042 54100
13314 16787 220360
22459 23896 -1655896
308 351 231107
5855 21608 301034
5762 15245 -1528203
257 456 -42177
7502 21816 -1075975
10613 19032 -63794
13221 15900 -1625465
886 12715 -1345698
810 902 358684
700 15175 -1412793
19208 20179 1074845
346 4634 315762
3957 11275 -220365
6723 9011 -379893
294 820 -422500
3248 3674 540376
5169 6957 383601
1344 1814 -383021
967 23199 69297
2651 24625 234967
9431 14848 1445022
429 2547 -1295801
4355 5608 646754
584 7739 373906
3216 12259 -41488
2237 8150 -627982
17126 24811 42634
4524 8020 -1681276
4971 6037 40296
5424 12279 -135495
10074 12909 -993740
269 18456 -1039135
5556 14838 -1057877
772 4943 -50306
13508 18972 -29132
15565 16490 -645393
7182 10809 -1134980
4102 22004 -903555
6948 18628 -1177940
15481 23156 1188128
13828 22336 310534
1594 14026 520481
4146 11960 726393
3575 20607 -568489
2381 2911 -1078018
1146 11180 90603
286 1924 818359
2807 22591 458093
14218 14769 213665
2900 3037 -702559
9879 10627 907475
636 1086 -737061
23891 24736 -365074
1300 4332 -29744
13523 24975 510949
14 2243 1636838
1408 1671 1297344
12817 13167 -553887
8404 15569 -90527
7289 15451 -1192931
251 15426 904602
12353 24250 1553068
772 1044 -426517
3073 6175 791908
636 2956 604443
11353 13164 -1385257
329 1965 156739
3973 17687 1370438
5533 19381 385638
1015 2733 -1645475
3471 5180 -361886
10420 14540 1042111
7496 10431 1651796
2503 7303 651481
4605 6097 23549
14605 16494 -1267948
6482 14674 207293
14522 20785 -967048
7949 8618 184178
13544 24618 62399
2386 10766 7494
4206 7425 51677
5284 18029 -16185
21636 24579 -148078
1694 4675 -390927
3373 9248 1268620
11192 11632 456403
19889 22724 95631
68 190 -1250109
19053 21109 -225139
7356 22165 -226735
307 19515 88969
2047 16213 677117
8932 18009 -784486
5933 20721 -154809
4477 11635 1695648
3637 20515 -69508
1998 19978 124317
4998 15023 -178395
18155 24384 -1770826
3327 8811 1000257
1934 18705 100961
1782 2088 -418189
7472 7591 323587
1195 20763 -1737248
2021 2101 -223980
13988 20737 -597793
11 280 -1255547
15345 20653 -728254
11292 16077 -593707
3533 8910 -394838
4482 12464 -665298
4099 23499 -1036736
16193 24761 -1385781
1490 1645 -129123
2931 11831 -519740
15163 19869 1726900
21058 21786 -1688948
377 653 712204
1762 10336 263758
5792 12113 470033
253 23903 -171917
19728 21356 -1492826
3536 6988 -493233
5078 6207 742010
446 6449 -1533296
3557 9835 218402
7456 14126 463203
873 22914 -181379
367 871 -853043
4245 22458 1487406
3522 20751 -661894
311 1553 417480
6080 6330 -816226
1355 18041 -720319
21595 24548 608956
4511 12922 683120
317 339 -808972
3914 12129 -408606
2119 9208 -860007
1681 2113 55303
2916 5082 394952
4200 9655 220525
4523 14384 -502456
1101 2641 -793191
8451 15809 -548136
9455 13198 183273
5577 7245 1192008
2740 4869 -1711871
16988 20743 516283
3234 12362 -256721
8495 16238 -107370
9198 15097 -560555
1847 8630 567550
218 3709 -59447
4962 9041 214501
5363 13791 -355012
6370 8935 141932
2733 15025 472582
784 8355 -1427609
18183 22830 -567933
7282 19680 -956007
1858 2794 -1112279
2985 10653 -236582
1385 8820 78420
4957 11450 -1697812
18805 23869 227568
3281 17671 -1255293
13553 22201 168594
4212 11494 -382581
4865 18697 -209722
5533 20792 -402111
13763 24667 -348344
1 2 1557959
9989 11574 1243719
6233 22526 -321024
73 105 -649585
83 145 -545728
3997 22276 513326
4120 21454 -307677
7727 24570 -126093
2363 5662 -316841
7911 8144 330340
290 568 -1752397
19609 23727 1338873
16145 17923 216272
3211 21559 411962
4300 7704 1363484
1017 6053 1741722
9568 15898 712949
7155 7753 -400725
12026 19081 -817796
10166 19689 -1214987
360 16593 269069
1710 8436 224290
472 6082 -476107
18373 24700 -1560279
54 405 -69922
320 8559 469124
2195 4523 201761
1424 22810 -1252220
18239 22212 41858
10316 20650 -1026200
1313 1972 309278
7367 7580 -360995
594 21159 479056
659 17093 579445
6164 13354 1094765
153 13314 -366692
5094 11105 655078
6670 21212 797134
14005 19614 77423
349 509 -580058
19525 23623 -241285
2205 22985 4296
7299 10201 -1538378
947 2377 573439
287 3619 -822297
528 676 -1404745
5203 6918 744776
11282 20332 117293
4341 11049 -45716
15091 17319 192959
310 12990 -1051104
1810 7572 -721784
4863 8927 550721
3621 4300 -394207
1360 19519 -1124010
12234 20897 197657
15957 16496 -792107
21676 22005 -9678
13930 22753 291015
17260 24620 -589666
11554 23169 -365829
11497 18625 -1047681
2983 12244 672003
7232 19208 414741
3279 6938 1110668
7133 7257 -1095280
14520 15213 -957488
9679 13358 -629384
13820 19918 1298229
4828 16177 -264384
342 9777 -720333
5847 7932 -922804
2581 21512 377573
6958 10109 65873
7760 14355 -1001416
15693 20139 -1013448
280 5423 1202242
1440 1583 -1462292
476 4803 769873
19617 19631 -1183938
10799 14649 964977
14749 21739 -71455
2083 11841 1412348
2164 23030 -920086
2794 3725 331104
3818 12075 -1706450
14333 21289 -404656
1995 8199 234143
20354 21648 1120700
2601 7677 -25228
289 21358 -1092289
5409 11567 148352
15812 19819 256251
1544 12518 -846588
11504 18355 -550598
7680 12908 1288385
12248 14009 -143521
4288 6710 188556
17239 22084 548762
3066 4389 -500526
8316 18261 1306275
12625 22280 102914
20292 21089 825549
1614 2308 -460385
3433 4655 1440427
1933 2537 -1198683
2732 19796 -209965
269 3050 -465547
79 135 -1279153
19124 21600 -1186560
555 1302 -1186795
9402 18859 -160015
275 2717 1006703
6995 10062 1110681
9935 12343 117855
3848 24598 -752114
49 733 473696
2383 3583 -265621
5317 11756 1668679
3997 9581 -552489
1867 4294 -539957
5611 5827 -193580
4218 13228 87051
3601 21834 -1282263
736 2135 -182762
201 256 871754
236 7042 1009240
1659 6555 708912
10203 22077 565520
6636 7889 254860
3061 3943 798080
2112 8951 376652
1889 9551 494958
367 17623 -58526
475 9795 665077
4535 9664 -802473
519 1016 120863
767 7003 -811701
5879 23123 -660600
594 1083 1016352
290 855 -303514
6659 9669 259192
139 10991 251590
5583 11907 -986053
1620 3910 507025
3698 4362 -1260006
4600 4662 -298345
6663 7730 392634
8094 20460 1067661
23341 24198 -744318
2111 5029 -500771
6044 6397 380629
2000 5405 -121903
2753 23722 -1214944
1038 1597 -1664776
477 2074 -1293329
1901 2136 231484
12062 13860 -928005
1133 2543 1064106
10928 11751 610905
6118 17408 -485269
1074 9461 1008858
4250 11775 639185
214 924 -1351203
682 24227 463669
3087 3586 439815
2520 4902 -1377395
16472 21630 -539621
3078 22319 251331
5924 11679 -18627
500 2912 369634
8269 8509 92935
120 5143 469380
2553 2682 1012796
1087 13732 358250
17022 18533 1225025
2567 8883 -1041679
3680 4395 204660
3170 9722 1039066
17249 21916 1470676
6091 6776 -165320
3078 14104 121683
14133 17428 -311963
5366 11145 1114065
3936 4490 -668506
9139 12030 467996
3081 15384 1536260
488 7549 -1028754
19002 20472 296434
441 15688 1703593
94 11130 -458909
6537 7231 1544054
2719 10335 -1241194
3394 11500 -1194893
467 1991 -1087244
7412 8756 612364
22006 24511 -1476590
4522 4762 -1026309
3690 4223 755545
3372 19358 -10070
25 915 102293
10364 13397 -1080737
14441 19693 -234253
4454 6827 -827284
435 5056 602520
2362 6805 -670521
4577 13621 -570030
506 3465 1791943
42 5722 464306
5349 10617 994124
10775 11786 218026
118 499 -964750
1210 9025 1265392
2304 11217 -677288
4862 18193 1711887
5807 12664 -588989
13263 23048 -244765
7713 13538 22577
2779 11435 1423033
5570 19635 199230
1512 2429 -1437644
156 21041 209146
443 757 61692
20269 23063 681181
4511 18007 606658
785 887 -1173084
4795 5879 -398961
1074 7993 311790
9525 23089 -1008562
22090 23525 63255
3276 10400 -658343
2096 14599 644171
15875 23834 361464
10309 22548 -487688
16416 16576 -1375509
3978 5903 -172378
13747 15848 -877911
526 1512 569954
5217 6454 -56821
189 318 -565247
395 4707 377029
13627 19803 77628
3640 8657 -151697
30 18181 787381
3729 12074 -835842
