6
10251 15054
4538 4714 -145487
9905 2811 -657036
2322 239 -145743
8370 7791 213722
7780 5988 -1379691
9545 2476 -241062
4523 8524 -437878
7320 161 -479097
2442 7521 -153095
1101 625 1153425
6654 5844 -663216
5575 8861 66927
2965 6364 -237288
8547 4656 135626
8434 6931 -1665436
243 7385 -18584
8406 3377 345526
8711 6468 -819861
7554 248 -11143
3844 1247 518099
7608 5861 84257
10196 9559 -94338
7964 1970 -483088
506 9034 378170
969 6424 373742
5098 5411 112513
632 7890 180907
4062 3337 -512678
8243 2321 147676
8220 284 -991652
3002 9177 -393123
6471 29 95411
1915 2974 -451466
9809 2840 1072639
1307 1855 -375142
615 5732 -569662
4452 4649 251338
9758 8913 1231183
5023 5022 -402577
1329 1361 687252
9093 2306 1336508
8243 2583 826075
3186 3819 -1508427
3998 8442 -269806
5493 9034 -38017
894 2563 1025784
8980 4833 -1015599
4945 9032 -809724
4475 876 75702
530 5403 -855766
5109 5608 -651177
1716 8430 -100463
5852 2106 1235289
9857 8548 108441
4909 2776 -1373579
5011 1474 367087
7985 5941 1573184
6846 8636 -165638
467 1222 -792511
5970 9349 -152898
8868 5487 989474
6603 3420 -712812
307 1663 756649
1164 3049 -281381
10187 7341 -942047
9586 9998 -539517
9967 6835 -986528
5047 1194 206692
8430 1684 87085
4314 662 -51529
9475 418 150819
1625 5654 -512340
1112 6626 -662157
1944 983 -598090
7324 2895 -744320
1923 1324 1960304
8647 7915 -1111385
7544 9195 1808487
8928 3752 1755606
438 2225 -1053452
758 6509 -851127
5219 9261 579375
4927 8497 -1119770
1890 10125 898179
8171 8133 -1214020
4054 4012 40468
6294 1575 -533710
6733 4287 122013
3480 4948 -640624
3025 9405 -141102
8643 3400 321632
7002 3288 292107
884 1607 110674
10217 3879 1193022
7948 6064 160499
8395 6767 1167036
384 4131 -615300
2257 7333 -566130
9018 7921 -370013
9346 2644 763588
4240 1017 -934426
8413 6681 270139
4083 10049 1410007
2506 7149 246348
410 5846 1463578
808 7082 -540609
2563 6929 -17155
6953 1095 795953
50 4146 -261379
5431 8944 -291047
2083 6153 54445
7066 3648 610720
9330 9482 237785
1138 9485 1523960
10074 4294 -941392
818 24 -37668
3398 7130 543396
9408 7426 -76602
5382 2564 -1362512
3969 3517 -1238780
8449 741 1425334
8715 1225 -350273
1394 346 -1131847
4398 8183 1423038
7823 5807 -1020692
3612 9539 546302
9391 1515 -141368
6381 4 -1313863
6278 6765 287577
8285 6365 -1362526
6653 2617 837662
4490 2081 783735
7727 4751 -689150
6995 7289 -341345
4998 2745 -763394
3310 5438 974165
4938 8811 -722054
2391 4189 -919211
6845 9004 -1159331
5393 6096 385526
3866 3297 -184199
3764 9118 -501146
3038 10013 -379819
8673 3030 -939005
5916 2012 269411
3198 802 -835759
6414 502 129815
2075 602 -301792
5891 348 -1414205
9277 404 315932
1888 9556 603514
2683 7395 11688
2139 5473 -751424
4970 9112 -542325
9203 3491 -666067
2804 3758 1312487
5876 5737 -1056328
559 4616 41124
70 400 -1334714
2661 5303 148497
6646 7233 389209
8446 3830 430411
5640 3300 815288
2232 7958 1723664
10022 10232 558695
14 3819 -617658
1672 6913 -950939
4378 9298 -878455
2032 6317 -620106
5453 8727 1846499
9916 706 117137
4082 9005 1554252
5045 528 1148375
5805 3140 -355307
3398 641 -144369
10053 5193 -606319
6163 5158 827702
1872 9150 1201681
6276 7910 -244560
10019 8439 -861668
5628 6568 281269
10108 6568 423795
5408 1157 708675
5811 3871 895600
6843 1573 -948128
8412 7436 1464109
1199 7918 969304
6907 4609 -354725
9771 5439 1320874
5297 226 900189
9949 9137 -583581
3030 8040 965744
5122 8909 -319120
6093 9483 -1432884
6029 8882 694212
541 5610 932140
7629 5566 -492848
9709 2337 -63858
3068 2329 -289761
6956 4874 -383057
2286 9027 -788797
9874 6817 -181929
4903 6897 -1105390
3468 773 -318101
9902 4496 -1192008
37 7127 62665
6835 7622 448532
8267 3842 324224
7469 5509 568904
1602 7364 426477
8034 6633 1232882
2936 6298 -1059839
6359 8876 585093
8312 4377 720702
4375 750 508500
9290 7904 -23835
3371 1138 -1148670
2363 6232 1113307
2749 9533 -408820
8135 508 1862935
2767 158 1370146
2315 2418 -1466804
6868 7177 -194662
8265 2867 905626
7096 5262 -1145252
6448 2930 228657
3513 6452 37420
9695 8945 -370345
7377 9181 -1380268
6643 8630 835819
5583 8612 -878437
6443 3701 381694
9647 3315 -1502283
8808 2765 -757494
1447 1497 107306
2135 7197 869406
8617 7984 177116
6232 7104 -865659
5273 6256 7979
6901 3454 429596
5572 8081 -572513
8467 3818 1026438
1460 2779 -19493
2 8332 1564398
43 867 609279
8220 9513 42582
3012 9557 153355
4691 1956 -1373541
4455 9368 -1050051
6265 409 -174262
4656 3319 1566899
261 445 -622346
3909 3785 -175093
3906 1562 278367
7101 6088 619176
4767 3287 -1541211
9877 5105 -396550
6248 709 -812500
5069 9267 1718623
6551 6340 -416452
351 2111 937189
5387 2047 -243456
7751 4052 1365458
4110 9503 -1481965
8320 1443 -586075
4365 9324 -445546
713 2381 -46595
9989 1547 463427
3417 8275 -373383
1889 3164 -149177
8241 9377 1539906
802 617 -119116
9389 8291 -1026996
3830 7092 -410264
4451 6938 -135385
5378 9575 1653510
994 8138 -728291
6335 4149 -1215355
4175 5165 -1517696
5758 5397 1587944
5442 2045 233253
2414 9162 -679245
6733 2480 250088
8622 1067 143331
9738 4684 84060
54 7907 664306
150 189 -1731094
4948 6003 -247545
5846 863 -1576205
1104 4490 -986013
176 2940 1274933
8388 3274 345548
6812 9888 347055
3170 6933 -241997
5043 1451 1374899
8611 3366 -776057
2299 9135 -298176
7106 2178 700329
3675 3827 -678183
7786 5548 1574258
3341 8816 -1060130
6452 3636 289330
7070 6776 1273115
6424 6896 -107615
5113 5781 -836645
8223 1496 1182722
1054 4896 -988562
9802 9277 -334793
3807 8098 -619013
991 10178 766182
1337 6083 915455
10148 4568 -512406
6878 318 1075015
5382 2597 -696785
4207 3231 -161783
1271 8601 -29851
9089 1978 821065
10100 9453 -547611
5250 3870 -90190
9154 3203 1598095
8482 4151 -888600
2331 7388 -342750
4717 286 -1005829
8045 715 54282
1631 9721 1110495
1702 9625 612591
6238 6458 -688978
1369 2637 -928591
5169 8524 -119993
1691 3872 528783
4400 2928 1158734
1706 386 -398577
9253 8073 838318
10150 5558 129267
7620 8637 -1019652
1753 1819 -171206
4220 8282 -172911
8582 4290 284185
2693 942 -658424
8783 6347 139825
8874 5612 -333361
3055 6187 -1631004
7801 4044 1599214
5130 7138 1490807
4804 3386 170784
45 5755 395553
8677 4098 971468
9722 1210 835000
10091 2203 1550617
2993 5120 -47254
9090 5778 695502
1932 938 430556
1873 3445 297969
7612 7458 49208
7925 3879 1530104
1090 7726 56300
6476 4985 584688
5172 4733 858055
8126 1303 6846
5213 3558 438762
2003 9484 914732
6127 6235 153730
9196 3276 1166128
6249 5867 949262
2639 6189 -554616
10051 70 941440
3274 728 -900004
6673 2572 -1363586
9457 8255 -317547
1879 4908 -1465391
7044 1224 -743458
1035 6847 662855
4540 8217 528590
1288 1567 1992
5198 5441 159070
7823 1753 -624619
8710 4374 -1097006
3523 8081 -876219
1488 8886 265741
5839 3033 818012
9183 3233 -1015153
8208 4705 1125382
3450 6748 841857
4627 6125 -373807
7589 4763 -1517529
2790 4207 1523753
9670 3777 152790
5042 1117 78602
5321 3748 -13433
9863 3353 402281
7325 1368 159206
3746 3533 -364836
6631 180 -1885969
4065 7796 -237804
8042 7937 347681
6173 9540 -1231758
1129 930 278846
3473 5175 -43042
3014 6732 -758379
9231 7899 826049
3906 6579 -186088
7432 395 619352
8407 6723 164655
9482 9059 -881423
4104 5286 -175856
6165 3998 -571927
6738 6146 -649590
9758 3702 936621
2999 5028 1602222
9719 4458 1137891
3385 6497 -181453
4309 3734 -215263
6667 557 229634
358 1444 723562
7698 4844 -907548
5791 6794 843739
3279 1408 281825
9572 9123 -229206
9860 868 179412
8081 4691 1857596
4963 1139 177050
5950 10208 1245285
3537 2681 342706
377 5693 18133
2718 6360 29343
2850 8229 680162
4592 9183 199892
3715 7921 1190181
8985 2824 -624780
9246 4516 89639
5857 8737 403585
6484 7259 41570
9040 10042 -158092
5963 44 12022
869 7143 1296593
2142 7201 -909562
5004 8607 1048355
387 5610 1792948
6122 6287 1046148
2031 9890 -325815
1419 3047 -154538
4285 6577 -641999
5667 1399 -1087853
2096 5903 1267358
3049 3767 -90444
4924 1190 544741
5592 2528 -543089
325 6767 1182139
5670 6381 929467
6694 2587 398559
9060 6135 -104203
4819 7743 17393
6782 889 -1499834
3842 406 62075
2908 1633 508681
6186 187 -912309
4567 6374 -145865
9160 7946 -1363012
8219 778 -160512
2293 4767 -182537
8204 8039 -108131
2846 8992 -451007
7963 29 -1487236
1916 1510 -1406652
4784 1478 834144
342 1169 187419
7832 7331 -218851
789 2751 -1726613
9107 5606 -81602
3105 5356 -92820
5720 1800 -23703
1507 8913 -327929
8455 1352 1324951
3889 7752 -1221734
9617 6350 1275779
7327 9044 196315
8094 1683 1326235
3678 5107 252376
2633 8037 -120482
3749 7451 -215383
2308 9432 71005
1319 4986 -383784
7028 6132 203829
9083 6855 480094
9833 2216 -248659
482 3443 -279698
3095 8392 -758168
866 9572 349323
1406 3489 956015
9398 2547 -377641
5600 1373 -318062
5489 5708 -736819
5991 8610 82008
5900 2162 -106144
1998 5800 379300
6858 641 -569625
10041 3068 1005618
936 1763 256590
7648 6648 -1295258
6143 3591 315893
6924 7967 732148
5474 1599 297141
5962 3080 142737
5963 1459 1057778
2058 6320 195377
10148 9156 -822577
7071 2453 168662
6489 7629 504792
9053 1229 559183
9236 7976 77484
7712 2698 -108729
4928 8930 -623415
5135 2007 -450774
7371 8457 -783989
4739 8402 612722
2830 7151 588811
207 1842 1088704
5437 9766 -1661065
355 6476 -67780
1736 1608 -737083
8448 8377 -163871
4946 1618 -1091422
7316 5154 -401988
5062 4608 71356
6603 7524 339978
399 8696 -449531
9413 2974 150839
7573 7519 809151
6079 2709 551733
2509 1531 -135535
8802 8235 -255315
8064 7367 -165501
2273 8514 -644455
1113 1657 -1125799
2140 5653 178018
7646 85 -1290080
9644 8551 -156853
6578 3591 70438
9365 5942 997329
2255 3826 1566653
2089 3088 -688268
1682 4772 664641
1915 3994 -828678
8452 10202 1029319
5473 7248 -33680
870 4498 -139620
4959 3836 533435
2633 3883 327754
5898 8470 1175313
879 6038 -1253943
8685 7802 -873897
3694 9272 1552632
6981 4231 -792379
6244 2364 516266
3695 5064 169582
9884 2137 -479600
1215 1386 444342
2118 1473 -354524
2768 6595 635480
7811 7509 -695750
1472 696 -779557
7764 5582 372356
1039 9593 332212
9430 2349 1297274
7277 8458 -666791
6028 4848 530247
10111 5788 1500
3275 1336 295636
4612 9325 -98843
8734 2441 -1835407
1015 5114 -68702
2979 723 -72906
2785 6057 259753
487 9084 -497594
5824 387 -1693044
1462 5146 -1506464
9122 2520 -655864
3661 9225 1584300
10140 6440 -328890
6186 1196 382156
6670 4940 -1810128
9598 3492 -50781
9939 9912 869575
5290 9147 1062747
1322 6615 164355
5189 2946 -630198
7744 285 132053
7158 6511 -877266
1843 772 -636299
1211 6687 -178374
5327 4490 159732
4904 2958 -95414
7892 6487 587804
2672 5086 -408489
1660 2204 -115993
7519 5688 -905706
10065 8324 -1095934
4351 2516 -1074574
10141 7536 -662016
9418 9366 -1062216
6433 6838 -71887
1532 2872 -759121
9589 1835 1126908
8700 104 806144
7271 7801 -183193
4260 9137 -579007
5485 6575 538896
4251 8212 1117305
694 8518 -188230
2468 1895 493291
10081 7377 380065
8536 4100 -127313
8891 9805 87025
366 4831 853319
1845 6360 -612859
9649 7610 93719
7935 659 -941013
1087 3658 210353
9823 4414 1021009
3571 955 -260551
2088 3033 -220595
7124 10165 -327850
1176 41 511154
5237 7689 809451
475 10128 -1474957
6800 2458 -866883
6106 6899 -457662
5171 4229 -830644
23 1999 -211817
947 3229 -68018
1661 10059 -1199678
8338 7357 -828338
3233 8503 -754893
2107 9361 808469
1888 6642 1875033
2143 9522 39580
4961 7863 -28286
3331 6373 866829
7664 9200 -1251489
9117 3841 23789
2160 8054 -513070
2573 7941 1114765
41 8436 -332719
5568 2232 -1572183
1254 7215 -879597
8704 8021 -1197869
1263 5964 490840
9561 5679 465318
999 2141 339494
4321 5575 -13446
8334 6034 895190
5255 713 108611
6090 986 -511247
9944 6560 -1277247
3382 2476 -613354
8995 2553 -1063846
6921 8808 764503
3577 10231 194397
4719 2943 90051
1194 3336 -456534
8971 6249 -1649777
4903 110 -1274628
723 1123 1157514
7964 4139 299277
7484 4940 -153530
292 4861 220586
5115 1552 -559349
2966 8399 -957253
1837 1930 -498290
3333 9001 -106323
6638 3165 121602
4782 2696 63445
600 6192 476737
698 625 1475362
2221 7636 -1117875
4370 6216 -1487202
2273 4432 48197
1724 211 411364
329 5266 -187333
3721 2712 527075
7620 5502 -1771114
168 9152 -81001
7888 10000 -40184
266 6310 -448012
3940 4009 96120
8142 1345 467797
5671 5711 73076
1687 4716 -315567
9488 7623 -1036966
10203 1004 -607595
1234 3423 85185
3712 8554 -1009267
4433 3388 -205112
81 3911 -393790
9335 8268 44792
8559 1551 234835
1567 5597 -486770
8564 585 -356164
8633 248 -711025
10137 2198 -1101020
5955 4209 -845608
5030 4306 -759710
4559 5873 141138
1383 271 874019
2472 1153 -94444
4737 6357 -29267
9480 7418 1232695
10114 2984 98360
723 6623 1317938
6071 467 299654
7380 2825 -745535
