6
15462 16963
3823 11513 55581
12338 5156 -482775
2000 13821 -1540347
13884 2142 -1142318
2092 9159 -465354
7317 7134 1300959
3837 12287 -521621
465 10476 892306
9601 1924 623505
5984 13565 399420
14065 12829 -14363
8476 11296 -105309
11562 4919 365055
14249 2299 179548
7952 7152 320006
12990 5112 -230484
1988 5380 -387957
11450 8873 495943
11679 574 -1074224
3776 14217 1437637
11931 12724 1835846
15379 6921 1024399
8167 4793 756351
14651 15447 -1018302
9699 112 1187871
6190 9515 -1060289
9869 12819 -1381505
6349 5592 723335
14696 3438 124145
11791 9570 -311540
14263 14755 742640
14319 5549 -744076
10551 10464 -193614
14775 10861 1144551
2973 5071 -408992
11343 2108 -633970
3485 4182 -1036913
8159 7557 48099
13737 13872 -1180307
11797 14734 -14614
15067 5154 1495129
12675 8764 14998
12567 2003 -351768
7979 15458 71751
2254 9351 -508943
1641 2611 -755530
1334 2698 1363627
10055 7172 -259415
4288 6298 -258773
14447 12524 1400685
14918 12931 848816
12154 876 364136
14610 14353 -845860
11351 15265 645321
14407 12228 -539179
1036 3953 553097
2593 4535 -126483
12624 8122 663572
8675 374 1243486
4835 11071 544526
15252 1017 -188684
3032 2248 254744
9663 10203 -821926
12632 3492 354195
2362 9295 -301052
14709 13757 -652707
10739 8985 34296
13523 12320 77828
14491 15268 -432461
10198 4672 464659
2842 5624 -443010
13095 11983 -14820
11994 4159 -207394
6179 7069 -824121
12107 1272 533264
10788 14036 1037295
15221 3120 -101984
9743 2140 -1152091
14883 5084 1067772
8454 1180 -635906
8120 8839 626392
10901 5621 1464455
9524 5994 -898796
6816 5725 42587
7298 3381 -605283
4670 5178 -478219
2191 6968 -371107
1764 3663 -1145258
4666 1423 636763
9602 572 239842
6619 11841 -1414474
10745 2359 470459
4080 5336 362642
11516 6414 -252634
2731 14982 -1681278
3399 12296 327594
13922 2726 1161487
6917 6460 -772809
4977 5546 1033260
3790 491 1333470
4658 7557 548947
6453 711 -1528971
14618 1695 -646632
5057 15381 -236888
10062 546 -938962
10784 12421 1149987
12434 14026 -520663
7996 10773 -143442
9944 14214 160763
8641 15157 -196163
4370 13156 631831
11587 9453 -635731
6937 4196 1483543
13504 14978 -1044983
2163 4563 -212595
8454 5641 -407595
11450 15126 1292336
12320 15329 45470
2027 11025 519523
3221 2738 1279586
3917 7381 393535
12328 653 -689360
2829 2244 -706343
11502 2644 567777
524 9834 1432149
12746 10319 436757
11749 9706 -1214576
6628 9505 -477498
165 13312 -1002076
331 13201 -43894
2521 13529 -505206
3551 10247 487484
13743 13944 389330
3512 12976 434032
2785 11851 -51097
3340 13363 -438763
858 14683 -625786
14137 10024 -549430
5233 2315 -1122138
4595 10030 1097094
5641 10479 347371
15319 7169 -557069
5289 3569 -516895
5287 775 -283224
5421 13196 213068
14150 12773 533718
3480 6120 551323
12160 13566 1200484
7034 10705 -305391
1955 6461 -1180247
14401 14457 -161991
5869 3204 -642158
7362 54 -1860145
1688 11804 11995
11791 3594 -670066
4995 5403 -127927
7078 11 1479926
8394 4713 132770
6846 4355 338611
9999 14926 -131208
2359 13396 -1224940
10328 13039 1176016
5091 11539 -502301
8166 1551 -53393
6323 3531 -558880
711 2262 467938
8768 6939 771437
10773 3866 412586
11246 3147 -1022783
10573 14536 321404
6209 13544 25979
6857 11498 -1548285
4578 13165 127388
14347 3891 1076218
8376 3339 346283
7180 6143 -763557
15000 9223 -739338
6809 2249 -1017294
3856 10417 674408
8416 3953 -453474
14905 11610 1791424
12093 13857 170040
14050 1093 -748685
9848 8373 1340830
14596 7264 44684
3550 10770 917885
9774 15277 -379023
493 13640 1421159
5862 2043 20226
7494 1544 686138
9041 15310 1218646
6182 1457 -1112923
6240 14354 755607
5279 1496 -753740
12215 10741 -155346
15263 14835 -1329069
9326 8258 -481101
3111 9993 423458
9355 8529 -1027688
8665 9022 -382605
14972 4525 -731121
14046 12340 -644322
471 1754 736605
1789 5377 189636
7942 12451 128712
1691 729 509828
11746 11285 758059
14316 2979 678328
10020 10699 -48377
596 6361 691141
229 10871 -1762205
8142 13520 -408828
5995 360 -783206
12518 3468 -75648
15106 3509 -434798
2771 4262 79047
6602 3700 -593273
3259 14958 424868
2842 12731 -347490
12678 3697 -546984
455 3728 -220078
9090 10411 629169
15444 655 325221
1918 12666 -297032
9939 8639 1170241
8902 13179 -863924
1326 7515 1031740
13020 3805 1050461
9009 13252 -818764
3482 6138 474207
9278 9131 121438
7405 8356 919890
9070 9379 722172
7053 5434 -270308
10027 6906 368167
11338 8371 -31020
13967 4783 650065
14003 13999 260119
6334 6112 -1598633
1297 11505 -1000573
4310 506 870617
9288 7691 1130576
3670 1361 456439
8556 15229 22021
7568 12781 -1210248
11054 14404 -401004
5659 10551 138226
11376 12460 -470123
6598 7974 -84047
3882 14537 -286914
3431 12114 1009475
13950 10662 -1362371
6844 2209 716561
10730 4069 -95419
1701 10257 -159131
6330 7958 -514622
3664 6301 -1719879
6861 13269 1258575
12272 8362 -572623
6928 10295 -87240
8049 14966 -71601
15020 11909 -266897
4968 4421 1031794
12042 13223 1264247
11401 8992 -1270559
11084 7013 1363257
5548 4922 823184
12886 1472 -1335528
5976 1413 1339912
12160 13742 1163586
11422 13651 893866
4793 2254 761376
12272 8272 -214368
105 9665 377194
7145 3631 1116346
15395 10676 -551283
473 10312 699052
5519 2995 575982
14126 10943 1231880
1494 15242 665670
9884 1992 895723
6611 11625 -1625436
449 4759 -640627
9439 2713 -177539
13381 2041 -936165
335 3017 1226564
14218 15171 -665212
15321 1652 -1282872
14674 4806 -909068
10556 2295 454454
14809 8622 -1743689
3297 1762 590245
11811 6901 -508433
3752 953 1065761
9459 11923 -1011657
11750 9066 -368885
10614 10411 -899533
1398 7078 -436245
11145 5463 -1208282
12195 12877 305924
6196 14456 989623
1121 5664 1101266
3332 1367 -407787
7565 14359 -449905
1163 5172 285636
3913 7575 792734
11443 15118 910708
4289 4731 829685
180 8428 567185
1477 3774 1272494
12850 9888 -1386053
4809 13587 -1312353
6846 812 1821892
3474 9724 878416
9974 14439 855556
3567 6852 -552167
5503 8967 423765
2604 8807 119565
11602 8751 -58182
12012 7483 -593046
215 15080 202655
1933 4537 -319155
721 9676 -618963
5062 7000 660097
12224 6422 -808375
10109 541 1597751
15085 2438 -121326
3322 5033 463452
2787 11500 733341
11186 9789 1075463
10956 13296 104167
6360 3910 -19183
2724 5131 469503
3599 7945 -779271
5320 892 723310
4810 10233 470402
13693 3281 114312
241 4981 882181
6757 6430 -117991
1488 620 1363735
8789 12143 -971682
2362 14056 -72742
6800 14186 -449912
8833 4294 238416
4763 7199 376958
8310 8184 738948
14264 399 -366843
12451 6052 -529067
6023 10447 726645
10165 6853 70724
10373 2610 83252
12499 1476 592076
14537 1727 1881606
9590 9225 1494742
6965 14684 -59378
11066 8672 1647550
22 10888 -688831
12291 1407 -561960
12039 5457 127149
12746 3064 -270857
13469 11944 1309669
13396 12436 1286282
9352 8123 951785
11720 12349 1052130
6163 1910 -177443
4755 4430 269855
12544 15030 1162013
885 12854 783140
11771 637 -567290
13732 13723 900907
6344 15063 -1082493
9924 13727 245953
14187 12712 54216
7731 7261 198541
11396 208 -137463
10191 3747 -104104
8677 8964 186273
5769 1779 1276473
12743 11857 284477
3943 12605 -1461658
14896 12181 -228808
4484 5422 -19727
3187 298 183320
8700 5555 -1097264
9391 10333 -519723
8230 14195 1091371
2989 10044 -445154
8366 11877 1335133
7256 11353 -382142
1360 9746 235607
1353 433 -216082
8306 11346 1148719
4792 5947 1655981
11281 7166 1308458
9033 9095 1791987
2123 5465 -1394517
7898 10838 -348330
14242 11225 -48283
4204 2159 -633949
3303 15086 1880507
8578 12861 392753
789 3834 -50466
2304 12478 845845
122 12414 15783
5337 9041 -253742
2281 13778 -215202
8175 4510 -332851
12646 7639 -433658
10539 15112 -688936
13043 12265 965885
9637 521 231744
10337 14031 -1332635
13416 14552 1126793
9826 10619 662155
1053 7992 1240457
12164 13832 -245558
4301 2894 -779013
13478 4930 -410317
11733 12021 -1389893
2888 14284 -1120079
9251 12997 -8528
14746 1044 1344101
8348 14673 -1685616
13388 2375 1387278
10458 4973 -191301
14013 3344 -45100
14358 13229 -335856
14298 11150 653399
6519 11250 -151836
14917 640 -890905
9526 12558 1514173
7386 6741 -25478
1265 12877 1237006
10796 3 540796
8627 1273 127580
10106 15142 -1096462
12621 13366 600932
8629 13880 -5582
8102 10797 -158443
9181 5964 -892139
9718 12312 760123
14495 7037 1386628
7862 12930 612749
9654 14918 -1359289
8694 5781 116209
11469 3883 1362821
3932 10486 502822
6316 11974 -876233
2222 3876 1909391
9880 4180 -907039
14207 3381 91925
14294 2246 525193
10715 2127 -708776
13909 3451 1039189
12354 8292 -189736
5213 6950 -662592
452 12166 221345
3584 9250 79435
13441 12911 906763
2653 1046 49254
4458 9491 -797107
6795 12989 -1577591
7732 3622 -247037
15403 7968 619391
12177 7692 1008761
5982 9821 53644
11254 11238 -281374
5319 1473 -409334
14970 10035 -1163054
4076 404 -498597
4700 14415 -123812
2179 8005 896236
13122 2357 1252289
14678 3481 550589
10289 7039 -971504
3006 11134 -1387363
7542 14299 947185
11535 8496 -428139
8705 6070 -1241718
9040 5535 -703445
9669 5004 -603781
6496 12902 512438
8995 6105 1384058
13823 884 -529641
128 12541 -449963
11610 10088 -1470008
10181 10418 -454650
3090 13677 1038947
9638 4575 -1250944
7163 8687 959715
11643 3902 360202
10988 14085 -1003516
5044 2111 370725
7696 13154 448303
7262 12914 381883
1116 8095 60578
11489 3149 1045788
2753 12643 428377
1322 9546 1076332
7412 6053 -371119
6206 10988 753039
2133 9299 -879571
11711 9503 825122
13253 13212 -239083
12805 7694 885518
9868 8618 -1557610
319 671 139512
2262 985 700557
11272 10340 1411376
4928 12713 -234166
11011 3011 -279223
14214 13959 -535238
5906 5702 192553
6133 10345 1607591
856 5024 -310264
13027 1992 817966
7422 14229 101301
7254 2796 -578056
2380 13761 -494742
2698 3167 -640633
6067 5722 141523
4612 1028 1316359
9264 2270 1783043
842 11285 1739207
1009 1062 -473129
2367 10698 821751
1611 11783 757606
6514 9258 -80250
12824 14936 671299
11724 1851 388584
4143 4200 -325842
4188 2185 346489
430 5277 933638
9787 8035 -833963
12672 5772 1355787
9824 6909 -1150228
6412 6841 -621672
12984 9925 -1083488
1613 10513 202860
13724 13799 -211383
7726 5755 329609
162 10302 -646656
13659 10508 1394157
13513 9624 -742714
15094 5777 659066
3985 1081 192948
440 10329 707745
11553 3761 1242570
699 6703 -606716
4286 7246 585230
9288 12897 190486
14912 2873 920690
2260 10117 1407765
6543 15162 1393020
7267 3452 963052
1776 10546 185076
6830 8694 648687
6855 4085 105259
6979 4249 738330
4359 13157 1475538
12897 9193 102316
13941 8105 -1169939
7919 3176 -359555
4891 5472 -474530
11005 10079 152570
7836 215 722000
10790 8750 947709
5988 5413 -1021825
14567 821 1601368
8312 9576 -108074
5008 8360 -377992
3093 9792 393470
9687 9530 88573
2827 10657 406135
14988 14239 666438
7922 2351 940745
2151 7472 -878465
3708 146 742286
13714 8853 -527724
9277 13076 -89691
11541 10397 -752800
13579 8287 -146476
1694 3653 111817
567 8433 -602035
238 11920 -1260467
14528 3451 560478
12615 6706 1146470
14240 11241 424106
4904 12564 325556
11455 11057 696794
12860 5643 -57266
4971 1922 1579447
2403 14735 -1431773
11784 11487 312668
7261 12614 -1144218
12466 1853 1903961
8372 10047 -1145562
10049 87 -233971
7597 10981 -753172
11983 8803 629874
11376 1367 -146339
9935 9421 509604
9805 12194 972387
9315 4038 -674464
15353 736 -725911
2843 8899 -645389
12645 4102 -110546
1714 2763 1494259
14302 3678 525435
618 14939 -397400
3642 352 -3962
5008 5271 -1175037
2604 228 174405
3270 15012 -302989
8713 5633 -1343054
7653 10064 -181644
10716 2821 -834752
12487 8427 792750
6852 13091 -723802
5212 614 -18333
7684 9123 766640
11787 7602 -916866
3968 11587 240519
2238 2586 -256981
5378 11469 131832
14738 9775 -681064
3897 10724 1774020
14385 4287 88122
9783 1270 -751183
984 14530 -1121831
5355 6596 1744944
7828 5929 -975927
1568 9504 108628
10637 10459 828660
3013 10951 -595863
11806 7376 -748693
7353 11464 642566
10096 3614 143692
12022 7537 1190240
2588 3045 -250277
13683 5588 -838139
11591 6647 -499024
9305 233 -138885
6042 4513 -646171
5806 15259 64579
12481 9875 215885
8731 13700 -727153
13292 10033 608453
4713 4974 -1043301
10015 13138 -1915850
8650 6140 -45326
4890 231 -632918
14671 10624 -277668
4023 8259 865326
9962 2250 1122751
10940 11022 653519
12486 12369 -669292
672 9100 -1592712
5249 8127 622380
2483 14316 561964
9518 12935 249737
12500 2808 963994
2018 6025 -1652568
11775 6219 -492068
1383 5968 -32731
6589 10316 -328609
3127 10200 1646575
1260 13345 -1678319
6366 8121 -1290976
8125 7457 -1029302
12238 13800 1416324
14300 10955 -441560
6050 6259 1197514
14972 11810 -410357
5806 7905 -1542092
10909 12807 1340557
13813 10546 1566144
4470 7562 -321705
9498 12676 519011
9268 7227 -135766
10457 7392 447833
5979 7927 -123064
12652 163 161124
11343 10888 -189602
14959 9017 630755
14620 2868 -1193140
11864 6087 -670827
10063 1868 -315232
14451 331 -560560
11107 1946 -898498
11468 2335 530169
12394 6017 811495
10159 8804 -10343
14791 10965 142814
10165 6724 1106635
8936 6298 1104068
3179 7226 -555425
1528 12127 974444
3075 14106 1032791
5561 14599 356304
15073 7450 858196
11825 7758 903943
15279 13707 -577901
13702 12382 946991
820 957 324610
14517 4975 190183
11337 203 610308
15272 14937 -1359095
308 10902 72146
1393 12399 -533801
11692 9772 800811
