10
6352 12115
2062 154 1418686
757 2027 96149
3783 5 301084
1453 5763 1344677
1194 817 942541
1944 2393 -1656796
4885 4437 297351
1955 796 528066
5754 1357 -1088114
2218 5671 -118687
1435 5370 23188
59 6316 442601
3189 2486 -644447
1619 4168 754197
181 3855 -429990
729 6209 707511
3346 2106 134589
121 6183 311631
2564 2286 150826
2222 5645 -1400291
420 1758 792327
1957 6295 89316
5960 663 -180113
6013 4343 658244
3272 3445 618525
558 2815 184544
277 6058 -132684
2994 4018 253462
5080 5005 1254505
2269 6226 34748
2116 2610 1530307
3791 4384 91094
5883 1131 99799
2714 3108 -424668
1378 3351 345724
771 10 516299
5679 5289 1053991
5974 84 1808118
4728 5309 751378
2710 701 -700937
4310 262 692035
2574 4333 -724698
3731 4442 -196894
5566 5830 214395
1047 1296 -196241
1848 4289 1096667
95 6113 325708
4391 476 -158278
3666 5648 -1902389
322 588 356978
5326 6295 -133533
4201 4955 50268
383 4401 329725
67 2608 -1339326
3575 4430 -35805
5292 1441 -269508
4663 3047 224833
2994 2954 1705848
536 3261 -890721
5233 6024 -87916
2388 4660 642385
488 2925 -742791
3272 1872 911463
5854 386 -1201905
5961 4171 71809
85 4939 -1003103
5117 4462 -156650
5995 2051 517894
5788 719 334363
3190 3664 -361678
3098 5346 -230353
5225 4250 -341306
6173 2483 679315
4774 5298 -1127256
2417 4190 -10956
3873 5337 -1707046
920 4378 196882
5057 4502 1328163
1265 1041 698553
1815 3253 -1605111
673 98 -315723
3645 6111 20453
2735 2621 -79134
3998 4583 -1389808
1991 6222 -698661
3509 5022 -38723
3790 3910 -722182
4795 5052 -98224
3352 4845 234370
177 1779 655493
5882 1944 576101
4710 2178 13499
5055 925 -542720
1955 2483 963783
520 3452 854755
1811 1490 959011
4235 1242 219095
1337 6238 -859705
4617 5304 -1524366
4200 1219 -616613
5712 574 -1188958
2732 4781 -602113
5045 3684 1197703
3880 5458 957340
3100 2519 467087
4996 2943 -1675137
4923 5836 1274809
989 440 -1382266
3727 3958 -352084
1822 4555 -677399
4409 393 -1320688
2846 2079 -159851
3993 212 915324
1979 4481 673779
4431 5880 1240194
2488 2963 327206
4432 6101 576445
2431 4343 -232490
4386 779 353689
629 3706 -1099782
5535 5194 -87454
1946 4658 78899
5793 5382 -1682609
3531 6254 329091
4239 3669 -1870202
118 4732 -384869
5453 2414 1255
4036 2776 -101038
1059 2208 797218
2479 660 661703
3348 221 162469
5480 4771 -115117
2740 1699 525333
5981 2418 102845
2807 6025 -555729
2241 3634 536514
2683 2189 -46866
1555 5036 -521343
1310 1624 -115138
5767 3695 -5233
3168 1898 1288891
4144 5177 868262
3968 4086 -799358
1998 4556 -467676
1921 311 -72896
3541 4458 783860
6084 1760 -1272603
3702 5409 961908
4398 5577 572721
2226 2549 983028
4066 1009 691149
4758 2353 -660667
3737 1130 1435
5812 4608 1516906
3347 1653 267433
3802 3473 159877
1358 5201 397959
1535 2977 -109120
1995 186 159648
6293 5551 1654464
631 2408 155754
401 5308 -56180
2276 3985 930137
2740 4262 -105704
4084 5734 139133
5012 1163 -235309
2417 2761 -389122
1123 3609 -883056
2361 5226 -183041
2847 267 533772
3816 1135 -803309
1391 1308 -939092
431 4066 -271099
2498 1696 -256242
5441 232 -320886
5881 2792 -854955
3319 5322 -277106
6079 4581 -531041
1750 3215 -141862
3525 336 1168337
2294 143 -148599
2559 871 942653
3900 1200 -294977
1738 4625 -774075
5949 5941 -18831
2381 3736 -490185
2315 534 -224146
6118 4121 632702
5934 4696 470417
4180 4295 1156433
2164 3654 743709
5922 3037 -747296
1142 3526 825518
2016 699 -558907
2061 5412 -781544
1874 5487 492826
4609 5391 -830168
3513 5665 570763
5739 4878 -1472588
5391 3561 49386
5531 5940 1130842
5822 4562 -654888
4010 1883 -1413282
3854 65 317007
3351 4283 848010
3234 1236 846495
2293 3745 84912
3080 4660 -626866
4292 1219 350136
5378 6026 677447
1665 4964 -1205226
1604 5993 -1303658
1696 1930 1441695
4043 6127 -1178669
84 1225 -684274
4652 4366 163161
5774 4296 1098889
3636 4514 -411657
3084 5824 -1713025
6344 5639 -9419
781 1796 350171
616 5270 -843509
5175 2868 -1420822
4258 77 -1824142
2592 875 -1036630
6005 5736 734939
4939 6275 1908755
2948 2543 41054
3954 2577 1095369
6206 3470 -598287
3657 405 -26271
3734 567 -883755
3112 1076 -426966
344 24 19701
3994 1766 336477
1793 3778 -866494
670 2490 1648956
1780 5608 513039
3703 1842 987623
3058 3533 747176
3219 4047 -57943
5584 3427 78854
5931 5933 -642173
1837 4681 1074385
3345 5549 -607864
181 2206 595062
850 4024 1659456
2023 2957 -346962
2479 385 276372
4923 4356 23745
5780 4214 341267
3521 5940 564517
4017 5509 833720
1303 5437 488870
3101 3370 -376549
576 751 -694735
5599 3065 578215
2580 1584 -238580
408 6305 1746
6159 3655 203089
5430 4352 110597
441 997 -86809
1237 2441 1366136
898 1979 411235
4027 198 1290060
3583 3149 -1822710
242 4570 1624707
4002 5079 737609
917 4390 185672
5511 2322 1140473
2595 2957 1044820
3753 2737 968894
4072 5437 -965291
3788 5736 -423551
3683 6192 1443317
4850 4019 271547
4174 1591 1103659
4531 6143 197727
286 3044 687352
435 272 -64307
1228 3752 897626
63 5071 421897
4503 6180 -1689769
1694 1818 -685530
3806 1891 -1783121
5937 481 727660
2145 4923 -645122
788 1132 1878532
35 5327 -685493
5811 1838 -408382
3441 2522 -1691112
6127 3355 -84921
4018 2154 811742
3463 3289 -671108
5791 2651 -1689360
1684 1749 -752138
1663 5504 -380383
3811 1016 1127178
1837 1287 1075511
5928 2916 20228
1549 3714 700600
4703 661 323273
1862 1556 1755881
2807 3068 113560
5070 4361 807923
428 3931 -1176624
5554 5230 1873784
1808 2210 -330113
1597 1337 -985942
5496 1253 -206185
1408 3236 -1345441
5866 960 -659507
1802 5260 485802
757 505 -1321257
3370 4831 -492951
5814 5604 1089678
2940 326 -754407
3222 5236 440530
5872 1305 -697087
5139 5417 84873
4869 3491 -103669
6174 3961 -706562
1089 263 1221036
288 4224 -482312
3290 692 527939
1942 2544 -1379204
4588 6312 96695
427 4681 1310348
1951 5210 949057
2475 3418 223311
5621 1801 62079
714 6111 -236036
3335 1343 38023
1608 2484 157904
436 2286 -1260257
1187 5492 504859
1015 716 -1099922
1841 5604 -511587
2222 2970 -139703
5831 3340 1058773
351 409 900464
1726 4445 -27898
5864 3440 -1667313
1608 1122 218993
5839 1863 -41611
601 2940 49004
4644 4658 745856
3811 4037 292086
476 1161 -1168846
5004 124 -1305175
4075 5213 1873001
5830 717 -1658472
3270 5910 -1473320
4362 3448 380353
366 5422 -375707
5646 5218 -1392308
4683 827 1326731
2437 80 922574
4314 5233 -392094
6096 113 594252
1601 538 -345835
2245 4773 1364475
3795 1944 594119
1533 4523 -394226
1757 5833 -151258
3469 4679 202369
3231 846 608914
114 3017 -313214
2093 6240 -113412
1043 5410 1171041
738 736 -476221
6261 3034 -82514
4612 6149 188480
4899 2480 -1139752
1315 3253 -1577478
796 2734 -545298
3538 3266 -807556
1124 634 32385
4166 5177 -127895
1352 6341 1236590
5668 1464 1489985
262 889 -577851
1144 2694 932321
4077 582 744472
5167 3564 -465520
2953 2709 228483
3866 2891 -170744
6096 789 1725967
620 4595 -839535
5060 1712 1208587
4737 3937 -168911
2182 4440 494297
2241 504 1415860
980 2074 -547380
4046 3604 427349
4170 4480 686625
2789 6171 -1353197
2100 3387 89739
839 6047 -749706
3285 1045 -720475
6 4435 -221287
5037 1765 111597
5224 1660 -718779
5082 3113 -1361092
2063 648 826353
3132 3385 -532738
1072 728 597967
2033 587 -1442944
3784 1850 -687633
3043 1021 274598
3067 3677 1167492
3768 5988 530372
3467 4815 1094410
4911 2276 97158
2926 2073 793612
5777 2077 -506990
118 1769 294581
5088 4215 895938
669 6033 1011576
5317 332 -972382
2362 1150 271323
804 5775 -1076436
5294 3667 173644
3718 534 -988398
2905 650 494056
1855 1320 -220673
937 1134 -159263
4814 4354 296469
5003 1210 -879366
3605 689 1369808
3108 1781 972930
1254 6287 766151
4527 936 -1118538
1248 4339 -275896
334 5677 -1731897
1261 6089 -157660
546 2989 490741
4051 805 697169
3910 145 352378
3609 2602 293218
1650 447 -378810
2109 1251 -1472101
3783 3702 308775
896 3028 -1452809
299 5454 239100
1794 1220 -797369
2324 2219 -790094
3324 5049 -505862
4481 771 -508877
2360 6101 -755456
1473 4333 -906871
1990 2157 969773
4461 2794 613765
5358 3542 27993
1510 1223 10661
1084 1361 6342
3610 4228 236189
1878 4913 -888336
5795 425 -898017
3241 4071 1393246
151 288 301191
1326 1204 -395775
2042 3700 -369911
4069 2871 -779366
3166 1481 -86399
4812 3431 -483784
968 5394 1410688
6121 3945 717018
4213 6126 1397924
2103 4062 1346644
1592 4277 -87140
1219 22 1178524
5522 5591 -670987
1072 908 -391329
3392 2118 -1342116
5378 4206 -282878
626 5291 1023413
4200 5271 933068
3320 240 840696
1469 4842 148326
6290 4464 -568840
4590 3264 919142
3861 5276 -773982
3818 4782 983653
2129 2768 -642843
1095 5315 -1703107
4232 215 473896
1477 4084 715036
2190 5999 -1481726
1035 6132 641293
5329 4785 352403
294 2364 37250
1351 5914 854859
558 1035 -1078310
3183 242 -83535
3301 6120 -1003857
519 1511 -1363857
3867 1558 -1117086
5469 1567 103061
689 4099 -1422692
3826 2458 -1158057
3772 5317 459576
3561 3453 -163711
5688 2064 -55819
5283 3343 970516
5344 2324 1277114
4447 4206 -859138
800 3888 1347417
3209 3220 -179568
5276 5710 1565435
5113 1217 -1036398
1974 6080 -567624
1948 3996 1722481
2839 414 1530299
1213 3984 46430
3957 1764 -19069
6330 5720 923811
4752 860 427335
4690 875 -415000
2740 5726 1085565
4205 2459 -176442
1792 3516 -727761
803 2135 -1112260
6090 5251 917619
5821 2183 469431
1349 1907 81987
1076 5904 1125238
4410 1192 -426455
5384 1102 -107848
2411 1799 63821
1095 4209 -395589
3313 2499 -539244
4756 3367 591644
5227 737 -724110
3620 4904 -521473
4399 525 21966
3120 2557 85020
3621 3374 664551
5587 3430 368446
24 4609 -508796
6096 2889 691941
2685 3644 -602392
4032 6133 -469017
3290 1526 -225892
5941 3502 126707
3519 3742 1199958
3844 3674 734242
2145 1784 -880601
2119 5530 313048
2296 4087 76051
3096 4289 1347296
945 2168 1002998
2202 1340 651008
1388 5245 -240091
642 2181 1412139
5833 5630 220726
913 6069 -110821
5627 114 -99662
4318 5334 -54993
62 4253 60590
6074 3260 -91819
5174 692 -205807
2846 3765 522996
567 3801 535983
4759 5273 -576782
1460 1605 -422814
5381 2895 21660
2868 693 529949
1716 2853 -1283033
4519 3436 554764
5280 3783 -603377
345 6191 1450709
3089 6238 -979792
3904 3623 466005
5354 5357 -242447
2582 5432 -10894
1866 3857 -25626
4809 4344 -212601
4961 4857 316476
1628 4705 59538
5130 1114 658266
5026 333 1686487
1467 2934 268913
3563 5303 -218171
6098 5230 1622968
1108 3819 -539283
4550 2721 944076
1889 1915 1048456
2922 251 547258
3517 1000 -78834
276 607 51954
5248 5549 -1477735
4389 4004 -67525
4333 2377 679194
947 889 254521
5949 3417 15983
1709 1846 -323590
1553 2356 1119354
2035 2391 -1080742
3221 3543 -333700
4963 3049 -1671373
5435 5157 910413
1510 3877 -1201031
3178 131 -628208
4892 6095 1193281
3063 2333 1008990
3314 4005 370242
4596 704 1065698
417 4557 -47434
5453 4615 -606509
2645 6022 -1195420
2540 3882 300904
5365 4730 -845311
3742 374 -1155155
4582 1893 416339
6031 1669 444710
3078 992 -821485
670 4970 198221
1807 107 -739334
903 5465 1647655
4002 1815 1172082
1947 2233 -407361
5694 3024 -201857
3745 34 -36890
2095 5430 1692503
6249 3872 -1153145
4112 2655 -1108686
1949 1715 -673886
4810 4434 -1044069
5074 4360 574369
4811 3984 578994
934 903 -1512318
4487 2404 550528
236 5102 1180412
2040 4314 -232394
3688 2593 728212
2130 2468 -1485294
33 5728 311072
3314 973 351824
993 2537 511809
5724 4554 1165420
4516 5568 -358349
1192 817 782560
3960 5274 88698
5122 3352 449017
802 3511 -815097
4744 6007 -934269
1756 3472 -884348
3210 4428 1174945
16 4455 1242084
1756 6019 -747833
3057 3637 -296249
5956 483 -116085
1557 690 1122609
736 490 1567104
4035 4967 -189356
318 1214 -774135
4916 721 748967
3496 4892 -1533695
5172 1396 424377
921 2093 -1102050
285 5013 -615811
4985 4464 343692
2604 1006 -275554
3859 2133 -121733
2899 5410 1872796
4272 4054 -158879
5838 2786 1222039
1175 2267 -1235642
5250 3163 -956882
4621 3928 384290
4269 1342 -425882
2055 2569 93747
4183 2851 520665
5991 5713 1199099
4355 4870 13260
1768 3143 371048
123 4865 1088035
2464 1630 385012
5979 2711 -1256357
4506 3513 196887
3532 1408 -140170
1200 72 642475
3919 1708 -1195676
1633 3978 -404621
1911 2612 -209450
6177 5331 159533
1697 2204 -121137
791 4465 -546486
2700 5635 771580
1687 5606 -1027947
4943 4499 860956
4049 1095 -92023
3639 5620 -415563
5844 412 234937
279 4938 -1428794
25 4530 -646241
2359 2090 -428617
6248 488 -415541
4259 5079 97675
3008 2839 -1421561
2247 3899 11142
3078 4498 -834189
2205 5738 -652233
2224 1738 1899267
4332 5956 -702034
3164 5319 717332
907 6014 573004
479 3685 819414
1571 3225 1430937
1711 478 -653036
2862 2418 -8192
3772 5159 318311
4622 2833 -326029
3131 2872 -711318
5501 5665 664602
632 3296 1454740
2729 5106 1122192
5529 2689 509333
3981 4392 47105
5799 4280 241365
5634 3524 -1778175
6225 1157 -573956
1343 3024 1401912
3122 5024 565795
2456 513 -1000111
1889 4489 1511696
5950 2462 58788
5387 6280 761535
6037 1740 547389
2218 1743 -1083159
1596 5481 -1315641
832 5994 -1612247
1641 3233 1601248
3029 1799 -1144173
606 1513 1137611
5753 5627 115709
6220 145 642499
6107 2106 448220
4751 1219 -1443313
724 5067 1381725
5343 4148 648391
3183 4358 279875
3104 4811 480870
4878 776 1355624
352 2491 -1643944
3918 2490 1638085
4091 2977 -206421
4682 6054 374994
264 2726 -102141
2965 190 33972
4949 1402 -726668
5919 1821 810055
3458 5569 -1147317
703 3909 -63423
3953 3841 -1291277
2100 3949 832246
629 3624 -1145927
4407 1425 -1372757
5852 4695 693991
4864 2216 1055325
4829 3791 -61704
2570 2796 -834398
5008 3221 1286584
2800 4925 1103174
76 535 883496
5571 3517 -282549
2440 3840 496025
4953 4204 213282
1765 4049 1744710
2783 2531 236202
5795 5781 -626491
301 1836 -40131
976 2462 -825609
3722 1715 -404405
6348 3407 32520
3144 4882 141654
3131 2544 -580065
1352 1698 1555359
5851 5221 -1152640
5309 395 -663131
5351 5673 497421
3524 5873 901415
4131 3796 825874
4578 5863 1436752
1528 4143 577583
5529 4819 -227807
2557 3318 -335342
744 808 809919
2079 520 -269710
6332 4468 1136919
2850 1846 -640023
5721 1665 1818145
2983 347 716515
992 1825 -44054
1142 5369 565897
5565 6005 -1284619
238 4451 -567099
6301 2905 -186940
2517 829 -287001
774 3566 421785
3568 2605 212327
4924 3352 -503835
5520 2039 864324
4519 110 143499
3266 3155 -527873
3911 4214 460695
1536 3446 -415770
5323 976 727509
3459 246 -1112165
2867 2251 -127875
5011 5366 -278173
4734 5962 161690
3682 3866 -1268506
5493 3385 -714408
613 3415 582873
6026 4540 -1193357
3328 1766 -755034
4258 935 -417056
4126 5398 -1557733
2112 1861 681190
2942 5723 -151718
506 1259 1353409
1915 3073 324237
309 5703 245944
6111 5807 303666
2909 454 340084
2828 4356 -96473
5173 4549 970733
3678 2060 291098
4939 4507 304117
1341 2254 -211552
2540 3404 1174704
2648 997 790295
314 1701 249063
3541 158 362542
1449 580 576932
3402 3806 1482006
5668 3875 981124
6225 1302 -890558
346 3803 242586
1580 2511 941433
55 1708 614707
600 3174 -197714
637 219 1563549
4395 4759 -454839
4242 6030 445166
3656 6182 336426
828 5310 551038
16 4282 890376
6128 1066 165800
841 2032 -222028
500 798 -1507382
877 5359 -1194528
1635 2242 -396054
4720 2798 -228614
3673 2509 1021074
4509 4438 194581
3970 6215 -870354
4872 2377 1341023
6121 1240 932792
4257 235 -245427
2302 2188 475141
2341 5241 -234484
2430 4182 -1335776
4271 2420 -215417
5840 2751 -21460
3615 1014 282665
1187 42 332978
3716 1510 1189126
5483 826 23435
4772 2414 620021
456 5872 -329691
3224 262 50783
1829 1717 -964664
5095 3402 -1139888
5172 2765 -174912
143 3540 -475177
1626 1154 1158996
3376 57 149295
6149 1068 -1449840
1317 2968 81138
4947 5649 -1241011
4072 5883 -1646737
4616 6005 -1568307
5651 4646 472445
1604 225 -8115
1199 5159 352743
4394 6174 1195380
1899 119 839291
3359 1267 -719901
663 2270 10217
5485 2072 1074090
2205 2437 -550989
1328 5818 671671
4879 2731 1308979
473 3651 762766
5642 5111 -949672
4609 2698 673863
4045 947 -83247
6046 5326 1344245
1030 529 100004
4109 1207 158755
1449 4535 1216844
6078 913 132705
5761 2900 498243
4873 3968 630385
3691 726 -86785
2252 3025 -1020644
5959 445 746376
632 3136 1703802
2442 4863 1330390
2217 2954 473672
729 1397 1858471
3176 1182 1358734
4931 3242 70199
3167 3803 -1448936
648 5705 273565
2978 5113 1070863
3794 1981 381519
1822 1792 66004
1076 1920 5198
178 4851 939614
224 410 287199
5838 800 -682620
3346 3092 -1733889
502 2393 -907533
1090 1328 47036
4276 249 -665781
565 6338 720451
1395 6038 -500722
3520 1772 291571
784 4681 937180
3995 3116 106993
3054 5826 -340728
4216 3959 821524
2415 1935 731452
3656 1102 -1435142
4994 5058 138798
3714 2352 768046
6125 2650 569850
6168 1856 -663132
4772 2845 -34822
1978 5095 1511957
3709 304 1081340
5352 2696 -638192
4512 2985 944014
5628 387 -39884
3207 3457 345926
1475 4007 191615
1406 2095 -1489573
3408 2234 619181
5551 1305 -733216
888 3524 -1797826
4502 4744 187077
3937 5336 -852090
258 1200 -975502
5240 5616 -1267770
3349 3955 -42136
731 6242 -207687
6149 4894 -1026158
4426 6016 -96009
2134 4205 -90635
4886 1188 -420063
3936 771 -587196
4866 507 -43841
5003 1247 140757
5069 1091 451795
3177 823 1110186
4996 3048 -270333
4216 368 -183054
4535 4947 -212538
5154 4470 307890
3815 555 -1117494
1465 5924 1097879
1403 4019 -987163
5143 5728 646379
3636 5590 357575
5922 1383 -1055827
571 5669 -1187053
4334 69 -777361
380 726 720792
2654 2384 -237107
326 3574 631466
5169 6068 1134617
1323 6233 1207305
5343 5615 -437389
1317 2707 37364
2665 3603 -927922
619 1479 -926127
6049 5308 1715608
1283 5975 -866578
1721 1388 -699129
144 2339 128906
3081 3045 -1352004
5405 3043 -253887
5371 127 -1450298
5757 996 846942
1372 2261 98058
135 5549 -1530955
3838 3317 -139670
456 4789 -1804396
327 964 -1344000
1229 2991 773532
3943 2030 467135
2822 3901 -815881
5576 1456 -163647
3106 2048 544526
1338 1654 -964119
2798 623 287895
4621 1132 1032117
2752 3005 -1244982
4640 961 -438327
5722 5017 -524454
3686 182 -171680
416 59 220864
3133 491 397689
4828 442 126147
5890 2463 6007
3158 2283 124178
2452 4569 -471769
3342 452 343607
900 2005 550040
3429 1917 -936762
1124 2897 -987375
5533 4178 1264
2765 1430 -41715
6211 1097 1531555
524 591 1530950
176 1389 387273
2670 3731 -158703
2015 4122 314827
3324 1356 -621388
1735 717 -1811905
4572 1128 -943001
4184 393 -378681
1420 1201 1168952
6061 2647 1032013
4131 2815 1105349
5451 3729 -331372
1979 3501 -388148
5999 5398 164881
2612 5212 390494
5523 2169 578247
5946 2659 -352747
971 2109 520379
770 568 -1499556
1363 5458 378029
15 6186 -281763
2239 1318 -1124496
5671 5247 -854133
2063 5960 575108
708 5975 -903613
243 3244 1502377
220 1872 941030
1640 3862 1689482
2085 1926 -311453
1970 4525 -1031150
1930 251 -751046
1137 2972 162917
4821 735 -325405
1591 5176 31895
1313 3989 68191
3177 3378 -828217
1267 5232 283649
4615 3235 -414948
987 3159 405036
3114 699 627246
2642 1720 -290037
388 409 56901
4873 2524 -193355
1852 58 1802749
5778 907 -852475
1457 920 -450487
2549 5145 665835
6006 5028 356232
5120 2985 971299
790 5042 -384250
4542 211 -329750
5211 1715 284896
148 3113 -1145413
633 4856 -114161
4760 2992 -186460
774 1803 -334071
3054 369 -625287
4385 3680 1331360
5147 3 -1116437
5531 2448 357772
734 2478 869136
4199 4515 901364
1487 2924 -165977
3206 2660 1448442
3387 2804 -629390
1594 609 1506080
5001 461 -704877
4115 1235 671322
6016 6025 -62380
6315 2603 -1718511
190 332 -1419869
6134 5288 552498
3400 5503 904353
3325 2396 -275650
3298 5956 -1139966
1161 354 482772
3830 208 -222603
4634 642 -964368
5418 5758 -1462642
3732 2249 1542275
946 1455 1090754
23 2576 -1109551
730 538 870984
2395 1255 1098612
4417 3890 402233
3511 3865 551734
4187 5005 300777
5015 2751 -149673
4777 5051 761276
6296 3237 -2317
3258 3140 1149618
5517 5953 -715863
4372 1527 1443741
5570 6036 757021
2348 4781 358878
771 2948 -18364
5815 792 -565812
3476 3679 -80652
562 238 728371
1054 2984 76670
684 6005 -1002250
5086 4820 -593069
2393 731 1363340
6066 5014 -584276
4761 2963 -1428422
1086 3163 -1169948
3651 2153 -524039
5877 4153 1090164
1057 3231 -1131824
1700 3677 -640017
2757 955 -1416319
2814 3358 -1510650
5771 6020 -366294
1362 6077 -1385
4541 2988 424076
4950 5591 967601
3785 301 1352662
760 386 -895865
1248 2476 930786
2047 1796 -365969
2572 3301 -709471
2740 5836 1156233
4428 2680 -695434
2778 4887 -329247
1032 1948 -1357588
3149 979 1245033
6071 4827 -821475
534 6270 361391
4396 1748 -268266
4781 2748 594279
610 29 -574193
3070 5592 -1069152
3642 3381 499254
2012 1488 1665091
749 1530 -177766
4554 759 29944
4507 6245 1319282
3331 837 -646921
1867 2062 -1417195
3785 3745 1382564
1886 6301 -235222
5022 2656 -760953
1407 3099 -5048
5405 3845 1058351
5032 2295 287227
3610 3959 -646059
4855 5527 -640734
2356 3002 -273380
479 655 -324555
5534 319 283373
2200 4186 679198
5720 6131 -506354
3768 512 -871795
2339 4268 -1298336
2792 3635 1133134
4731 2564 109595
1315 6209 -918642
797 439 -1151909
591 5534 -1383851
2552 1880 -484801
4326 1206 435451
2121 2865 734293
1281 4395 391493
4372 3612 656046
5605 2696 -1391406
6309 6320 225770
352 5138 -308416
268 222 -1789460
1016 3706 -1097241
5486 624 -1245949
5472 159 821274
4647 5591 450589
4264 2993 -1002956
4326 248 864552
3040 748 1207325
3412 166 1433417
4810 2303 -550421
6120 1001 1157119
3491 5094 -1452170
4745 1225 645388
386 2262 -588104
4446 4013 -826756
1495 4968 -745575
2785 1517 -339595
365 782 -496887
2948 3822 230514
4521 848 -546974
5466 3950 596534
3744 2182 -985848
2431 1618 -1529120
5808 5993 -1771119
5316 2002 857133
5190 337 1418577
5192 5633 815011
2134 5653 -131320
4777 786 280155
4898 1516 -1485852
5238 3984 1264538
316 2280 -1509735
4133 4817 -424885
743 4367 -1083057
2199 1627 84230
1178 702 825071
4862 1772 -433170
588 2557 -122056
3420 5679 -86817
4677 3683 -953966
3898 22 1312382
1159 6101 -828716
5470 4633 -682035
988 5600 1148153
5329 4791 236143
492 353 -286466
1011 2775 841502
2462 4685 1436913
2237 890 37770
390 2191 -367622
3266 4145 -330974
6025 4480 1185079
3723 1349 131756
2422 4954 -490385
4879 4911 290672
3991 3232 1092774
3361 5434 1002590
3981 4020 -48058
1514 679 -972289
3335 656 166429
5523 5972 1337423
2274 2885 740259
1911 142 1324539
4958 6026 1111724
1285 2109 877516
2815 5711 -559801
1698 3852 -195136
3938 3421 252837
3999 5991 -857405
2845 3827 475346
1845 1723 -595860
275 3952 -1180708
2572 3104 -944883
539 4630 -1318525
1701 3135 -1425454
6015 5552 -898257
215 2986 -471939
4346 5762 721355
713 1051 -82546
4782 2556 208376
2505 4836 -601938
4894 3720 484827
6069 4475 -1144570
1549 2095 -154590
2596 4078 -234661
3683 1231 148072
3222 3418 -804241
1523 6340 1011017
6350 4833 677754
3953 1860 -695595
670 3215 -242678
2804 3569 1166165
3166 2441 578195
2413 1890 1174292
4559 2868 -1040516
545 5321 -544497
1795 2142 -242828
5856 5212 -204028
